order_id,tiempo_id,cliente_sk,canal_id,store_id,geografia_billing_sk,geografia_shipping_sk,subtotal,tax_amount,shipping_fee,total_amount,status,currency_code
1000004743,,225,1,,3156.0,3136,35280.0,7408.8,900.0,43588.8,PAID,ARS
1000004744,,784,2,4.0,961.0,4,58500.0,12285.0,0.0,70785.0,CANCELLED,ARS
1000004745,,1209,2,4.0,708.0,4,32400.0,6804.0,0.0,39204.0,FULFILLED,ARS
1000004746,,339,1,,2968.0,1550,37620.0,7900.2,900.0,46420.2,PAID,ARS
1000004747,20240812.0,920,2,2.0,2833.0,2,51948.0,10909.08,0.0,62857.08,REFUNDED,ARS
1000004748,20250203.0,627,1,,841.0,2814,27000.0,5670.0,900.0,33570.0,FULFILLED,ARS
1000004749,20240609.0,261,2,2.0,1021.0,2,59025.0,12395.25,0.0,71420.25,PAID,ARS
1000004750,20240609.0,672,1,,,1573,70200.0,14742.0,0.0,84942.0,FULFILLED,ARS
1000004751,20241018.0,1350,1,,389.0,335,57720.0,12121.2,1500.0,71341.2,CANCELLED,ARS
1000004752,,259,2,3.0,1413.0,3,44370.0,9317.7,0.0,53687.7,FULFILLED,ARS
1000004753,20241127.0,1354,2,4.0,2437.0,4,35400.0,7434.0,0.0,42834.0,FULFILLED,ARS
1000004754,,1310,1,,169.0,1381,78300.0,16443.0,1200.0,95943.0,FULFILLED,ARS
1000004755,,1224,2,2.0,372.0,2,21600.0,4536.0,0.0,26136.0,FULFILLED,ARS
1000004756,20240701.0,850,1,,,981,22800.0,4788.0,1200.0,28788.0,PAID,ARS
1000004757,20240420.0,1284,2,1.0,,1,12825.0,2693.25,0.0,15518.25,FULFILLED,ARS
1000004758,,1127,2,1.0,915.0,1,15675.0,3291.75,0.0,18966.75,FULFILLED,ARS
1000004759,20250105.0,133,2,2.0,725.0,2,32400.0,6804.0,0.0,39204.0,FULFILLED,ARS
1000004760,20250106.0,1154,1,,351.0,1403,14700.0,3087.0,900.0,18687.0,CREATED,ARS
1000004761,,73,2,4.0,1864.0,4,24000.0,5040.0,0.0,29040.0,CANCELLED,ARS
1000004762,20240904.0,1222,1,,3046.0,3150,15750.0,3307.5,1500.0,20557.5,FULFILLED,ARS
1000004763,20240203.0,119,1,,1974.0,1316,12000.0,2520.0,1200.0,15720.0,FULFILLED,ARS
1000004764,,1190,2,2.0,,2,23940.0,5027.4,0.0,28967.4,FULFILLED,ARS
1000004765,20240414.0,1500,1,,1749.0,1736,28500.0,5985.0,1200.0,35685.0,FULFILLED,ARS
1000004766,20240325.0,148,2,3.0,784.0,3,37800.0,7938.0,0.0,45738.0,FULFILLED,ARS
1000004767,20240826.0,233,1,,1412.0,2569,25080.0,5266.8,1200.0,31546.8,FULFILLED,ARS
1000004768,20240112.0,685,1,,2724.0,525,12000.0,2520.0,1200.0,15720.0,FULFILLED,ARS
1000004769,,1183,2,1.0,2643.0,1,25080.0,5266.8,0.0,30346.8,FULFILLED,ARS
1000004770,20240111.0,427,2,1.0,,1,25200.0,5292.0,0.0,30492.0,FULFILLED,ARS
1000004771,20240328.0,996,1,,2536.0,1664,42750.0,8977.5,0.0,51727.5,FULFILLED,ARS
1000004772,20240216.0,74,2,1.0,984.0,1,44100.0,9261.0,0.0,53361.0,FULFILLED,ARS
1000004773,,407,1,,2814.0,292,39975.0,8394.75,900.0,49269.75,CREATED,ARS
1000004774,20240709.0,1121,1,,2382.0,2440,28500.0,5985.0,900.0,35385.0,FULFILLED,ARS
1000004775,20250222.0,1209,1,,2921.0,563,21600.0,4536.0,900.0,27036.0,FULFILLED,ARS
1000004776,20240501.0,494,1,,2613.0,3053,91608.0,19237.68,0.0,110845.68,FULFILLED,ARS
1000004777,20241111.0,1026,1,,2473.0,979,37044.0,7779.24,0.0,44823.24,PAID,ARS
1000004778,,773,1,,148.0,3093,11400.0,2394.0,0.0,13794.0,FULFILLED,ARS
1000004779,,91,1,,256.0,925,9720.0,2041.2,900.0,12661.2,PAID,ARS
1000004780,20240803.0,301,1,,2349.0,1564,22800.0,4788.0,1500.0,29088.0,FULFILLED,ARS
1000004781,20241012.0,33,2,1.0,413.0,1,53040.0,11138.4,0.0,64178.4,FULFILLED,ARS
1000004782,,1480,1,,2086.0,3147,37500.0,7875.0,900.0,46275.0,PAID,ARS
1000004783,20240627.0,635,2,1.0,3083.0,1,44100.0,9261.0,0.0,53361.0,FULFILLED,ARS
1000004784,20240716.0,823,1,,382.0,1418,11760.0,2469.6,900.0,15129.6,FULFILLED,ARS
1000004785,20240723.0,49,2,1.0,157.0,1,45000.0,9450.0,0.0,54450.0,FULFILLED,ARS
1000004786,20240829.0,422,1,,2724.0,385,32400.0,6804.0,1200.0,40404.0,FULFILLED,ARS
1000004787,,649,2,2.0,,2,32400.0,6804.0,0.0,39204.0,FULFILLED,ARS
1000004788,20241114.0,351,2,4.0,,4,31500.0,6615.0,0.0,38115.0,FULFILLED,ARS
1000004789,20241102.0,1335,1,,2568.0,2818,30000.0,6300.0,1200.0,37500.0,CREATED,ARS
1000004790,,382,2,2.0,1473.0,2,19440.0,4082.4,0.0,23522.4,FULFILLED,ARS
1000004791,,1466,1,,2866.0,472,47250.0,9922.5,0.0,57172.5,FULFILLED,ARS
1000004792,,546,1,,1579.0,1898,23760.0,4989.6,0.0,28749.6,FULFILLED,ARS
1000004793,20240630.0,160,2,3.0,3083.0,3,15000.0,3150.0,0.0,18150.0,REFUNDED,ARS
1000004794,20240327.0,1075,2,4.0,2187.0,4,35940.0,7547.4,0.0,43487.4,FULFILLED,ARS
1000004795,20241130.0,455,2,1.0,177.0,1,30000.0,6300.0,0.0,36300.0,FULFILLED,ARS
1000004796,20250101.0,241,1,,2931.0,103,65790.0,13815.9,0.0,79605.9,PAID,ARS
1000004797,,710,2,2.0,228.0,2,12000.0,2520.0,0.0,14520.0,REFUNDED,ARS
1000004798,,645,1,,1087.0,2681,70200.0,14742.0,1200.0,86142.0,FULFILLED,ARS
1000004799,20240612.0,367,2,2.0,151.0,2,43650.0,9166.5,0.0,52816.5,FULFILLED,ARS
1000004800,20241115.0,890,2,4.0,1018.0,4,72600.0,15246.0,0.0,87846.0,FULFILLED,ARS
1000004801,,927,1,,1348.0,963,23520.0,4939.2,900.0,29359.2,CANCELLED,ARS
1000004802,,133,1,,2652.0,2804,34200.0,7182.0,0.0,41382.0,FULFILLED,ARS
1000004803,20250119.0,524,2,2.0,1976.0,2,59280.0,12448.8,0.0,71728.8,CANCELLED,ARS
1000004804,20241104.0,635,1,,200.0,2561,23520.0,4939.2,900.0,29359.2,PAID,ARS
1000004805,20240626.0,1206,1,,2666.0,1129,26400.0,5544.0,1200.0,33144.0,FULFILLED,ARS
1000004806,20240224.0,1461,1,,1524.0,1366,37800.0,7938.0,0.0,45738.0,FULFILLED,ARS
1000004807,,601,1,,2363.0,222,32400.0,6804.0,900.0,40104.0,PAID,ARS
1000004808,20241220.0,1057,1,,1120.0,1710,34020.0,7144.2,1200.0,42364.2,FULFILLED,ARS
1000004809,20240807.0,357,2,4.0,540.0,4,10800.0,2268.0,0.0,13068.0,FULFILLED,ARS
1000004810,20240319.0,1261,1,,,592,32400.0,6804.0,900.0,40104.0,FULFILLED,ARS
1000004811,20250206.0,26,1,,491.0,301,24696.0,5186.16,900.0,30782.16,FULFILLED,ARS
1000004812,,588,2,3.0,1157.0,3,32400.0,6804.0,0.0,39204.0,CANCELLED,ARS
1000004813,20240209.0,17,1,,2013.0,1091,22800.0,4788.0,900.0,28488.0,FULFILLED,ARS
1000004814,20240507.0,730,1,,1925.0,863,30750.0,6457.5,1500.0,38707.5,FULFILLED,ARS
1000004815,,874,2,4.0,3109.0,4,29400.0,6174.0,0.0,35574.0,REFUNDED,ARS
1000004816,,961,1,,2588.0,2453,30870.0,6482.7,1200.0,38552.7,CANCELLED,ARS
1000004817,20240216.0,1127,1,,2863.0,2091,42750.0,8977.5,1500.0,53227.5,FULFILLED,ARS
1000004818,20250215.0,1324,1,,296.0,3004,42750.0,8977.5,1500.0,53227.5,PAID,ARS
1000004819,20241209.0,8,1,,1402.0,2125,10800.0,2268.0,1200.0,14268.0,REFUNDED,ARS
1000004820,20240426.0,906,2,3.0,1087.0,3,24000.0,5040.0,0.0,29040.0,FULFILLED,ARS
1000004821,,807,1,,335.0,1111,35640.0,7484.4,900.0,44024.4,FULFILLED,ARS
1000004822,20240814.0,1111,2,3.0,125.0,3,51900.0,10899.0,0.0,62799.0,FULFILLED,ARS
1000004823,20240802.0,1279,1,,2957.0,2943,40500.0,8505.0,900.0,49905.0,FULFILLED,ARS
1000004824,20240609.0,728,1,,2382.0,25,58080.0,12196.8,1200.0,71476.8,FULFILLED,ARS
1000004825,20250225.0,337,1,,2078.0,2512,19440.0,4082.4,900.0,24422.4,FULFILLED,ARS
1000004826,,1302,1,,2107.0,547,39600.0,8316.0,1200.0,49116.0,CANCELLED,ARS
1000004827,20241009.0,832,2,4.0,,4,21600.0,4536.0,0.0,26136.0,FULFILLED,ARS
1000004828,,226,2,4.0,2050.0,4,14175.0,2976.75,0.0,17151.75,PAID,ARS
1000004829,20240520.0,810,2,2.0,2006.0,2,102300.0,21483.0,0.0,123783.0,PAID,ARS
1000004830,20250205.0,923,2,1.0,1890.0,1,15675.0,3291.75,0.0,18966.75,FULFILLED,ARS
1000004831,,816,1,,,2971,64440.0,13532.4,900.0,78872.4,FULFILLED,ARS
1000004832,20240318.0,1205,1,,384.0,2275,91920.0,19303.2,1200.0,112423.2,FULFILLED,ARS
1000004833,20250116.0,240,1,,2099.0,845,28500.0,5985.0,0.0,34485.0,FULFILLED,ARS
1000004834,20240825.0,867,1,,2735.0,1250,32928.0,6914.88,1200.0,41042.88,FULFILLED,ARS
1000004835,,60,2,3.0,3100.0,3,44100.0,9261.0,0.0,53361.0,FULFILLED,ARS
1000004836,20241009.0,676,1,,2227.0,1835,56448.0,11854.08,1200.0,69502.08,PAID,ARS
1000004837,,1029,2,1.0,1721.0,1,32400.0,6804.0,0.0,39204.0,FULFILLED,ARS
1000004838,20240130.0,453,2,3.0,,3,30780.0,6463.8,0.0,37243.8,PAID,ARS
1000004839,20241130.0,1480,2,1.0,2150.0,1,71880.0,15094.8,0.0,86974.8,CANCELLED,ARS
1000004840,20241205.0,865,1,,,2193,57540.0,12083.4,1200.0,70823.4,FULFILLED,ARS
1000004841,20240120.0,922,1,,604.0,519,43170.0,9065.7,900.0,53135.7,PAID,ARS
1000004842,20240331.0,883,2,4.0,444.0,4,58800.0,12348.0,0.0,71148.0,FULFILLED,ARS
1000004843,,204,1,,981.0,2162,44550.0,9355.5,0.0,53905.5,FULFILLED,ARS
1000004844,20240327.0,983,2,3.0,1335.0,3,42900.0,9009.0,0.0,51909.0,CANCELLED,ARS
1000004845,20240725.0,34,2,2.0,3148.0,2,23520.0,4939.2,0.0,28459.2,FULFILLED,ARS
1000004846,20240914.0,517,2,2.0,195.0,2,94500.0,19845.0,0.0,114345.0,FULFILLED,ARS
1000004847,20240527.0,181,2,1.0,605.0,1,28500.0,5985.0,0.0,34485.0,PAID,ARS
1000004848,,477,2,2.0,1925.0,2,27000.0,5670.0,0.0,32670.0,FULFILLED,ARS
1000004849,,344,1,,2941.0,317,21600.0,4536.0,1200.0,27336.0,FULFILLED,ARS
1000004850,20240229.0,206,2,2.0,25.0,2,13500.0,2835.0,0.0,16335.0,FULFILLED,ARS
1000004851,20250221.0,861,1,,40.0,303,25080.0,5266.8,0.0,30346.8,FULFILLED,ARS
1000004852,20241014.0,301,1,,3135.0,162,16500.0,3465.0,1500.0,21465.0,PAID,ARS
1000004853,,1130,2,3.0,295.0,3,66000.0,13860.0,0.0,79860.0,FULFILLED,ARS
1000004854,20240528.0,1116,2,4.0,2181.0,4,27000.0,5670.0,0.0,32670.0,FULFILLED,ARS
1000004855,20250212.0,81,1,,1171.0,141,33000.0,6930.0,1200.0,41130.0,FULFILLED,ARS
1000004856,20241216.0,954,2,4.0,3076.0,4,80280.0,16858.8,0.0,97138.8,FULFILLED,ARS
1000004857,20250215.0,77,2,2.0,,2,15000.0,3150.0,0.0,18150.0,FULFILLED,ARS
1000004858,20241111.0,549,2,3.0,1013.0,3,40500.0,8505.0,0.0,49005.0,FULFILLED,ARS
1000004859,20240814.0,547,2,3.0,497.0,3,21600.0,4536.0,0.0,26136.0,FULFILLED,ARS
1000004860,20241106.0,991,2,3.0,1314.0,3,43200.0,9072.0,0.0,52272.0,CANCELLED,ARS
1000004861,20240827.0,605,1,,2707.0,2392,46200.0,9702.0,900.0,56802.0,FULFILLED,ARS
1000004862,20240322.0,249,2,3.0,,3,26400.0,5544.0,0.0,31944.0,FULFILLED,ARS
1000004863,20240418.0,547,2,3.0,955.0,3,35280.0,7408.8,0.0,42688.8,FULFILLED,ARS
1000004864,,1343,2,3.0,,3,78525.0,16490.25,0.0,95015.25,FULFILLED,ARS
1000004865,20241229.0,1498,1,,2851.0,860,67500.0,14175.0,0.0,81675.0,FULFILLED,ARS
1000004866,20241216.0,1337,2,4.0,549.0,4,38475.0,8079.75,0.0,46554.75,FULFILLED,ARS
1000004867,20240726.0,142,2,4.0,645.0,4,21600.0,4536.0,0.0,26136.0,CANCELLED,ARS
1000004868,20240507.0,1390,2,4.0,423.0,4,23760.0,4989.6,0.0,28749.6,FULFILLED,ARS
1000004869,20240801.0,1211,1,,2298.0,1362,31350.0,6583.5,1200.0,39133.5,REFUNDED,ARS
1000004870,,1299,2,4.0,,4,24000.0,5040.0,0.0,29040.0,FULFILLED,ARS
1000004871,20250223.0,1351,2,1.0,685.0,1,14700.0,3087.0,0.0,17787.0,REFUNDED,ARS
1000004872,,638,1,,1905.0,2363,62490.0,13122.9,1200.0,76812.9,FULFILLED,ARS
1000004873,,50,2,2.0,287.0,2,27750.0,5827.5,0.0,33577.5,FULFILLED,ARS
1000004874,20241231.0,314,1,,2033.0,1102,39658.5,8328.28,1200.0,49186.78,FULFILLED,ARS
1000004875,20240129.0,1398,2,4.0,1091.0,4,11340.0,2381.4,0.0,13721.4,FULFILLED,ARS
1000004876,20240920.0,340,1,,,3019,47250.0,9922.5,1200.0,58372.5,FULFILLED,ARS
1000004877,20240510.0,1162,2,3.0,,3,11400.0,2394.0,0.0,13794.0,FULFILLED,ARS
1000004878,20240120.0,1500,2,4.0,810.0,4,15750.0,3307.5,0.0,19057.5,FULFILLED,ARS
1000004879,20240821.0,1240,2,2.0,2858.0,2,38475.0,8079.75,0.0,46554.75,FULFILLED,ARS
1000004880,,1251,2,3.0,1348.0,3,40500.0,8505.0,0.0,49005.0,FULFILLED,ARS
1000004881,20240421.0,1484,1,,2342.0,1847,61608.0,12937.68,1200.0,75745.68,FULFILLED,ARS
1000004882,,395,1,,,1973,27300.0,5733.0,900.0,33933.0,FULFILLED,ARS
1000004883,20241230.0,839,2,4.0,205.0,4,68904.0,14469.84,0.0,83373.84,REFUNDED,ARS
1000004884,,643,1,,2554.0,2306,58860.0,12360.6,1200.0,72420.6,FULFILLED,ARS
1000004885,20240716.0,231,1,,1799.0,3026,20520.0,4309.2,1200.0,26029.2,FULFILLED,ARS
1000004886,20241020.0,69,1,,1971.0,2406,23520.0,4939.2,1500.0,29959.2,REFUNDED,ARS
1000004887,20241029.0,348,1,,,1661,34200.0,7182.0,1200.0,42582.0,FULFILLED,ARS
1000004888,20241005.0,621,1,,2576.0,2589,35280.0,7408.8,1200.0,43888.8,FULFILLED,ARS
1000004889,20240726.0,1138,2,1.0,1660.0,1,42750.0,8977.5,0.0,51727.5,FULFILLED,ARS
1000004890,20240802.0,1104,1,,2585.0,1369,23520.0,4939.2,1500.0,29959.2,FULFILLED,ARS
1000004891,20240806.0,302,1,,,2801,22800.0,4788.0,1200.0,28788.0,FULFILLED,ARS
1000004892,,334,1,,,2221,28500.0,5985.0,1200.0,35685.0,FULFILLED,ARS
1000004893,20241204.0,660,2,2.0,3039.0,2,49500.0,10395.0,0.0,59895.0,PAID,ARS
1000004894,,704,2,3.0,2009.0,3,27300.0,5733.0,0.0,33033.0,PAID,ARS
1000004895,20250123.0,201,1,,2752.0,1649,29400.0,6174.0,1500.0,37074.0,FULFILLED,ARS
1000004896,20241206.0,256,2,2.0,632.0,2,12600.0,2646.0,0.0,15246.0,FULFILLED,ARS
1000004897,20240125.0,1136,1,,1963.0,168,14250.0,2992.5,1500.0,18742.5,FULFILLED,ARS
1000004898,,1059,1,,,102,28500.0,5985.0,0.0,34485.0,PAID,ARS
1000004899,,152,1,,61.0,2744,10800.0,2268.0,900.0,13968.0,FULFILLED,ARS
1000004900,,582,1,,977.0,2892,29160.0,6123.6,900.0,36183.6,FULFILLED,ARS
1000004901,20250130.0,1138,1,,,716,10800.0,2268.0,0.0,13068.0,PAID,ARS
1000004902,20241022.0,1154,1,,838.0,62,44100.0,9261.0,1500.0,54861.0,FULFILLED,ARS
1000004903,20240811.0,898,1,,436.0,2144,25200.0,5292.0,0.0,30492.0,FULFILLED,ARS
1000004904,20240818.0,819,2,2.0,711.0,2,11880.0,2494.8,0.0,14374.8,PAID,ARS
1000004905,20240121.0,497,1,,1945.0,1504,26400.0,5544.0,1200.0,33144.0,FULFILLED,ARS
1000004906,,95,1,,1310.0,3191,59700.0,12537.0,1200.0,73437.0,CREATED,ARS
1000004907,,423,2,3.0,2770.0,3,44887.5,9426.38,0.0,54313.88,FULFILLED,ARS
1000004908,20240311.0,548,2,1.0,1830.0,1,34200.0,7182.0,0.0,41382.0,CANCELLED,ARS
1000004909,,234,2,1.0,231.0,1,47850.0,10048.5,0.0,57898.5,CREATED,ARS
1000004910,20241004.0,63,1,,1382.0,1141,34560.0,7257.6,900.0,42717.6,FULFILLED,ARS
1000004911,20240710.0,1226,1,,1888.0,1523,15000.0,3150.0,900.0,19050.0,CANCELLED,ARS
1000004912,,33,2,2.0,693.0,2,24696.0,5186.16,0.0,29882.16,FULFILLED,ARS
1000004913,20240508.0,475,1,,1443.0,1784,35880.0,7534.8,1200.0,44614.8,FULFILLED,ARS
1000004914,,1359,2,2.0,2106.0,2,24696.0,5186.16,0.0,29882.16,FULFILLED,ARS
1000004915,20250208.0,401,2,2.0,2029.0,2,23520.0,4939.2,0.0,28459.2,REFUNDED,ARS
1000004916,,1189,1,,,1042,32400.0,6804.0,900.0,40104.0,FULFILLED,ARS
1000004917,,824,2,4.0,2417.0,4,12000.0,2520.0,0.0,14520.0,FULFILLED,ARS
1000004918,20241125.0,648,1,,1499.0,889,28500.0,5985.0,1200.0,35685.0,CANCELLED,ARS
1000004919,,894,2,4.0,1103.0,4,24000.0,5040.0,0.0,29040.0,FULFILLED,ARS
1000004920,20240902.0,1227,1,,3057.0,829,32400.0,6804.0,1200.0,40404.0,PAID,ARS
1000004921,20241013.0,817,2,2.0,2536.0,2,71887.5,15096.38,0.0,86983.88,PAID,ARS
1000004922,20241129.0,1335,2,2.0,2670.0,2,64248.0,13492.08,0.0,77740.08,CANCELLED,ARS
1000004923,,1224,2,3.0,967.0,3,30000.0,6300.0,0.0,36300.0,CREATED,ARS
1000004924,20240213.0,994,1,,2983.0,2287,55500.0,11655.0,1200.0,68355.0,FULFILLED,ARS
1000004925,20240823.0,1304,2,3.0,491.0,3,15750.0,3307.5,0.0,19057.5,PAID,ARS
1000004926,20240227.0,329,2,4.0,794.0,4,14250.0,2992.5,0.0,17242.5,PAID,ARS
1000004927,20240126.0,548,1,,1310.0,393,12150.0,2551.5,1200.0,15901.5,FULFILLED,ARS
1000004928,20240408.0,942,1,,2465.0,1830,35280.0,7408.8,1200.0,43888.8,FULFILLED,ARS
1000004929,,1276,2,2.0,468.0,2,23520.0,4939.2,0.0,28459.2,FULFILLED,ARS
1000004930,,112,2,3.0,2772.0,3,14700.0,3087.0,0.0,17787.0,FULFILLED,ARS
1000004931,,1224,1,,1805.0,2628,15000.0,3150.0,1200.0,19350.0,REFUNDED,ARS
1000004932,20240309.0,1132,1,,98.0,1819,36000.0,7560.0,900.0,44460.0,FULFILLED,ARS
1000004933,,256,2,4.0,1574.0,4,34020.0,7144.2,0.0,41164.2,FULFILLED,ARS
1000004934,20240827.0,424,1,,356.0,2976,32400.0,6804.0,1200.0,40404.0,PAID,ARS
1000004935,20240501.0,554,2,1.0,2945.0,1,54750.0,11497.5,0.0,66247.5,PAID,ARS
1000004936,20240116.0,724,2,2.0,488.0,2,21600.0,4536.0,0.0,26136.0,FULFILLED,ARS
1000004937,20241009.0,821,1,,800.0,2597,32400.0,6804.0,900.0,40104.0,FULFILLED,ARS
1000004938,20240423.0,1022,2,2.0,2164.0,2,11760.0,2469.6,0.0,14229.6,REFUNDED,ARS
1000004939,,200,1,,2697.0,1750,78750.0,16537.5,1200.0,96487.5,FULFILLED,ARS
1000004940,,191,1,,437.0,2396,21600.0,4536.0,1500.0,27636.0,REFUNDED,ARS
1000004941,,1079,2,3.0,2481.0,3,35100.0,7371.0,0.0,42471.0,CANCELLED,ARS
1000004942,20240912.0,656,2,1.0,2969.0,1,38475.0,8079.75,0.0,46554.75,PAID,ARS
1000004943,20240620.0,400,1,,1840.0,2373,13500.0,2835.0,1200.0,17535.0,FULFILLED,ARS
1000004944,20250219.0,578,1,,1154.0,1531,25500.0,5355.0,1500.0,32355.0,FULFILLED,ARS
1000004945,20240310.0,812,2,3.0,1767.0,3,63420.0,13318.2,0.0,76738.2,FULFILLED,ARS
1000004946,,296,1,,1072.0,1141,23940.0,5027.4,0.0,28967.4,FULFILLED,ARS
1000004947,20240530.0,762,1,,2098.0,1951,28350.0,5953.5,900.0,35203.5,CANCELLED,ARS
1000004948,,712,2,4.0,2917.0,4,10800.0,2268.0,0.0,13068.0,FULFILLED,ARS
1000004949,20240506.0,80,2,1.0,2935.0,1,80475.0,16899.75,0.0,97374.75,FULFILLED,ARS
1000004950,20240621.0,362,2,2.0,1712.0,2,11400.0,2394.0,0.0,13794.0,FULFILLED,ARS
1000004951,,194,2,4.0,2308.0,4,40500.0,8505.0,0.0,49005.0,FULFILLED,ARS
1000004952,,1028,1,,732.0,446,27000.0,5670.0,900.0,33570.0,FULFILLED,ARS
1000004953,20240625.0,20,1,,470.0,310,69750.0,14647.5,900.0,85297.5,FULFILLED,ARS
1000004954,20241025.0,16,1,,1007.0,3076,25872.0,5433.12,1500.0,32805.12,REFUNDED,ARS
1000004955,,1453,1,,2101.0,2022,27000.0,5670.0,1200.0,33870.0,FULFILLED,ARS
1000004956,20240425.0,1465,1,,2319.0,1828,56722.5,11911.72,900.0,69534.22,CANCELLED,ARS
1000004957,20240216.0,147,1,,,505,28500.0,5985.0,900.0,35385.0,FULFILLED,ARS
1000004958,,144,2,2.0,2979.0,2,67446.0,14163.66,0.0,81609.66,FULFILLED,ARS
1000004959,20241203.0,1425,1,,1853.0,2180,45030.0,9456.3,900.0,55386.3,CREATED,ARS
1000004960,20240823.0,665,2,4.0,1400.0,4,22800.0,4788.0,0.0,27588.0,FULFILLED,ARS
1000004961,20240114.0,130,1,,175.0,1897,37044.0,7779.24,1200.0,46023.24,PAID,ARS
1000004962,20240908.0,371,1,,1997.0,3185,12348.0,2593.08,900.0,15841.08,FULFILLED,ARS
1000004963,,343,2,2.0,2572.0,2,27000.0,5670.0,0.0,32670.0,FULFILLED,ARS
1000004964,,1281,2,4.0,1740.0,4,10800.0,2268.0,0.0,13068.0,FULFILLED,ARS
1000004965,20240725.0,1304,1,,561.0,1806,23520.0,4939.2,900.0,29359.2,CANCELLED,ARS
1000004966,20250124.0,766,1,,1045.0,2103,40200.0,8442.0,900.0,49542.0,FULFILLED,ARS
1000004967,20241107.0,845,1,,253.0,1253,60435.0,12691.35,900.0,74026.35,FULFILLED,ARS
1000004968,20240430.0,35,2,3.0,2322.0,3,23520.0,4939.2,0.0,28459.2,CREATED,ARS
1000004969,,47,2,3.0,350.0,3,10260.0,2154.6,0.0,12414.6,FULFILLED,ARS
1000004970,,590,1,,2086.0,2702,10800.0,2268.0,1200.0,14268.0,CREATED,ARS
1000004971,20241022.0,28,1,,1481.0,3141,13500.0,2835.0,1200.0,17535.0,FULFILLED,ARS
1000004972,,695,2,1.0,1601.0,1,47400.0,9954.0,0.0,57354.0,FULFILLED,ARS
1000004973,20250228.0,1013,1,,1803.0,828,61320.0,12877.2,1500.0,75697.2,FULFILLED,ARS
1000004974,,159,2,2.0,,2,80280.0,16858.8,0.0,97138.8,FULFILLED,ARS
1000004975,,589,1,,2336.0,2995,26970.0,5663.7,1200.0,33833.7,FULFILLED,ARS
1000004976,,833,1,,2062.0,196,68400.0,14364.0,1500.0,84264.0,PAID,ARS
1000004977,20240919.0,211,1,,2553.0,332,29250.0,6142.5,1500.0,36892.5,FULFILLED,ARS
1000004978,20241021.0,208,2,3.0,,3,31500.0,6615.0,0.0,38115.0,FULFILLED,ARS
1000004979,,1025,2,4.0,810.0,4,12150.0,2551.5,0.0,14701.5,PAID,ARS
1000004980,20240214.0,928,1,,,3020,30000.0,6300.0,1200.0,37500.0,FULFILLED,ARS
1000004981,,852,1,,626.0,2052,39150.0,8221.5,1200.0,48571.5,FULFILLED,ARS
1000004982,20240215.0,687,2,1.0,155.0,1,97980.0,20575.8,0.0,118555.8,FULFILLED,ARS
1000004983,,638,2,4.0,878.0,4,15750.0,3307.5,0.0,19057.5,CREATED,ARS
1000004984,20241201.0,1094,1,,2774.0,2803,21600.0,4536.0,0.0,26136.0,PAID,ARS
1000004985,20240526.0,68,1,,512.0,1406,90780.0,19063.8,1200.0,111043.8,FULFILLED,ARS
1000004986,20240716.0,1269,1,,1560.0,801,79740.0,16745.4,0.0,96485.4,FULFILLED,ARS
1000004987,20240214.0,142,1,,502.0,896,26460.0,5556.6,900.0,32916.6,FULFILLED,ARS
1000004988,20241107.0,1205,1,,1012.0,2434,38520.0,8089.2,0.0,46609.2,FULFILLED,ARS
1000004989,20240203.0,460,1,,452.0,2169,80250.0,16852.5,900.0,98002.5,CANCELLED,ARS
1000004990,,859,2,3.0,2726.0,3,10800.0,2268.0,0.0,13068.0,FULFILLED,ARS
1000004991,20240601.0,1144,2,2.0,,2,21168.0,4445.28,0.0,25613.28,FULFILLED,ARS
1000004992,20240730.0,145,2,1.0,2562.0,1,32400.0,6804.0,0.0,39204.0,CREATED,ARS
1000004993,20240423.0,1204,2,4.0,,4,14250.0,2992.5,0.0,17242.5,FULFILLED,ARS
1000004994,,896,1,,1462.0,618,49230.0,10338.3,0.0,59568.3,FULFILLED,ARS
1000004995,20241017.0,1144,1,,,193,10800.0,2268.0,1200.0,14268.0,FULFILLED,ARS
1000004996,,1007,2,4.0,1997.0,4,34200.0,7182.0,0.0,41382.0,FULFILLED,ARS
1000004997,,964,1,,,574,24000.0,5040.0,1200.0,30240.0,FULFILLED,ARS
1000004998,20240511.0,496,1,,58.0,27,29400.0,6174.0,0.0,35574.0,FULFILLED,ARS
1000004999,20241023.0,483,2,4.0,1840.0,4,44700.0,9387.0,0.0,54087.0,FULFILLED,ARS
1000005000,20240727.0,418,1,,1604.0,2347,45000.0,9450.0,900.0,55350.0,FULFILLED,ARS
1000005001,,18,1,,1247.0,2621,42000.0,8820.0,900.0,51720.0,FULFILLED,ARS
1000005002,20240304.0,1104,1,,1166.0,271,64440.0,13532.4,900.0,78872.4,CREATED,ARS
1000005003,20250204.0,706,1,,953.0,1452,10584.0,2222.64,1500.0,14306.64,FULFILLED,ARS
1000005004,,460,1,,2107.0,692,91860.0,19290.6,900.0,112050.6,FULFILLED,ARS
1000005005,20240111.0,1424,1,,180.0,2509,14700.0,3087.0,1200.0,18987.0,FULFILLED,ARS
1000005006,20240313.0,519,1,,3104.0,313,23400.0,4914.0,1500.0,29814.0,FULFILLED,ARS
1000005007,20250117.0,57,2,3.0,360.0,3,77400.0,16254.0,0.0,93654.0,FULFILLED,ARS
