nps_id,cliente_sk,canal_id,tiempo_id,score,comment
13000001105,1238,2,20241207,8,Muy conforme con la calidad
13000001106,184,1,20250820,6,Muy conforme con la calidad
13000001107,498,2,20250929,7,Entrega rápida y producto excelente
13000001108,1117,2,20240907,7,Atención muy buena
13000001109,469,1,20250812,10,Podría mejorar el empaque
13000001110,815,1,20240804,5,Entrega rápida y producto excelente
13000001111,282,2,20240820,10,Tardó un poco más de lo esperado
13000001112,335,2,20250101,9,
13000001113,261,1,20250117,6,Todo perfecto
13000001114,540,2,20250126,7,
13000001115,989,1,20241019,6,Atención muy buena
13000001116,354,1,20250808,9,Atención muy buena
13000001117,487,1,20250529,1,
13000001118,553,2,20240905,9,Podría mejorar el empaque
13000001119,1111,2,20250506,7,Podría mejorar el empaque
13000001120,293,1,20240731,1,Volvería a comprar
13000001121,814,1,20250310,7,Volvería a comprar
13000001122,444,2,20240220,7,Todo perfecto
13000001123,69,2,20250707,8,Volvería a comprar
13000001124,1074,1,20250315,8,Entrega rápida y producto excelente
13000001125,121,2,20240620,3,Entrega rápida y producto excelente
13000001126,1418,2,20250102,3,Podría mejorar el empaque
13000001127,1317,2,20250311,4,Entrega rápida y producto excelente
13000001128,317,1,20240808,8,
13000001129,1159,2,20250622,9,Muy conforme con la calidad
13000001130,876,1,20250727,9,Podría mejorar el empaque
13000001131,159,2,20250415,8,Atención muy buena
13000001132,1246,2,20240514,8,Entrega rápida y producto excelente
13000001133,831,1,20241215,9,Todo perfecto
13000001134,14,2,20250110,9,
13000001135,52,2,20241114,8,Tardó un poco más de lo esperado
13000001136,63,1,20240530,0,
13000001137,714,2,20240725,7,Entrega rápida y producto excelente
13000001138,276,2,20240830,9,Atención muy buena
13000001139,165,2,20240406,7,Muy conforme con la calidad
13000001140,361,1,20240305,7,Podría mejorar el empaque
13000001141,1339,1,20240707,8,Podría mejorar el empaque
13000001142,56,2,20240120,9,Muy conforme con la calidad
13000001143,665,2,20250927,2,Entrega rápida y producto excelente
13000001144,1475,1,20240516,10,Todo perfecto
13000001145,1356,1,20250328,7,Atención muy buena
13000001146,142,2,20241027,8,
13000001147,466,2,20250904,8,Podría mejorar el empaque
13000001148,1169,1,20241112,7,Tardó un poco más de lo esperado
13000001149,634,1,20250110,9,Tardó un poco más de lo esperado
13000001150,209,2,20240109,9,Muy conforme con la calidad
13000001151,1157,1,20241210,9,Podría mejorar el empaque
13000001152,1258,1,20250227,8,Podría mejorar el empaque
13000001153,663,1,20240404,0,Todo perfecto
13000001154,785,1,20240430,8,Tardó un poco más de lo esperado
13000001155,267,2,20241229,8,Todo perfecto
13000001156,655,1,20251001,6,Entrega rápida y producto excelente
13000001157,757,1,20241215,7,Atención muy buena
13000001158,1329,1,20250801,9,Atención muy buena
13000001159,542,1,20250520,10,Muy conforme con la calidad
13000001160,316,2,20240216,8,Podría mejorar el empaque
13000001161,398,1,20250724,1,
13000001162,964,1,20250620,8,Entrega rápida y producto excelente
13000001163,854,2,20241116,10,Volvería a comprar
13000001164,1065,2,20240421,7,Atención muy buena
13000001165,359,1,20240901,9,Muy conforme con la calidad
13000001166,174,1,20240430,4,Volvería a comprar
13000001167,1333,1,20250101,9,Podría mejorar el empaque
13000001168,901,2,20240522,0,
13000001169,977,1,20240429,10,Podría mejorar el empaque
13000001170,757,1,20250524,7,Atención muy buena
13000001171,1029,1,20241019,9,
13000001172,904,1,20250320,8,Muy conforme con la calidad
13000001173,716,1,20250524,5,
13000001174,1463,2,20250210,8,
13000001175,800,2,20250203,9,Tardó un poco más de lo esperado
13000001176,1366,2,20250203,8,
13000001177,1009,1,20240927,8,Entrega rápida y producto excelente
13000001178,487,2,20250916,8,Podría mejorar el empaque
13000001179,970,1,20240605,9,Todo perfecto
13000001180,1127,1,20240928,10,
13000001181,22,1,20240930,6,Atención muy buena
13000001182,1401,1,20241212,9,Todo perfecto
13000001183,571,2,20240409,10,Muy conforme con la calidad
13000001184,1061,1,20240416,7,Podría mejorar el empaque
13000001185,143,1,20250311,8,Muy conforme con la calidad
13000001186,712,1,20250725,1,
13000001187,649,1,20250418,6,
13000001188,317,1,20250526,8,Volvería a comprar
13000001189,16,2,20250513,7,Atención muy buena
13000001190,175,2,20241201,9,Muy conforme con la calidad
13000001191,694,2,20240730,5,
13000001192,1377,1,20240819,9,Muy conforme con la calidad
13000001193,653,2,20240311,5,Todo perfecto
13000001194,1328,1,20250117,8,Todo perfecto
13000001195,850,1,20250210,8,
13000001196,1043,2,20240325,10,Muy conforme con la calidad
13000001197,120,2,20240608,9,Tardó un poco más de lo esperado
13000001198,374,1,20240625,1,Podría mejorar el empaque
13000001199,1023,2,20250523,10,Entrega rápida y producto excelente
13000001200,1435,1,20240829,4,Muy conforme con la calidad
13000001201,1022,2,20240501,4,Volvería a comprar
13000001202,397,2,20250427,5,Atención muy buena
13000001203,539,1,20250226,1,Tardó un poco más de lo esperado
13000001204,662,2,20240428,7,Podría mejorar el empaque
13000001205,413,2,20250208,7,Podría mejorar el empaque
13000001206,978,1,20240925,7,
13000001207,94,1,20240310,8,Todo perfecto
13000001208,593,2,20250112,9,Volvería a comprar
13000001209,3,1,20251009,10,Podría mejorar el empaque
13000001210,986,1,20240301,9,Muy conforme con la calidad
13000001211,1097,1,20250722,5,Tardó un poco más de lo esperado
13000001212,1298,2,20240208,8,Podría mejorar el empaque
13000001213,968,2,20240225,0,
13000001214,256,2,20240208,10,Entrega rápida y producto excelente
13000001215,165,2,20250624,7,Podría mejorar el empaque
13000001216,74,2,20240409,8,Volvería a comprar
13000001217,610,1,20240628,9,Entrega rápida y producto excelente
13000001218,1181,1,20240705,8,Atención muy buena
13000001219,1198,1,20250720,7,
13000001220,383,2,20251006,9,Tardó un poco más de lo esperado
13000001221,327,1,20241220,4,Tardó un poco más de lo esperado
13000001222,1118,1,20250523,3,Muy conforme con la calidad
13000001223,1093,2,20240911,5,Muy conforme con la calidad
13000001224,348,1,20250713,10,Podría mejorar el empaque
13000001225,988,1,20250407,9,Tardó un poco más de lo esperado
13000001226,1242,1,20240708,8,Atención muy buena
13000001227,645,2,20240219,8,
13000001228,1068,1,20240221,7,Volvería a comprar
13000001229,523,1,20250625,9,Atención muy buena
13000001230,624,1,20240208,0,Muy conforme con la calidad
13000001231,705,2,20240418,6,Muy conforme con la calidad
13000001232,12,2,20250117,3,Entrega rápida y producto excelente
13000001233,748,1,20250409,9,
13000001234,922,2,20240320,9,
13000001235,637,2,20250222,7,Muy conforme con la calidad
13000001236,1225,2,20250224,8,Tardó un poco más de lo esperado
13000001237,1336,2,20240115,3,Tardó un poco más de lo esperado
13000001238,1006,1,20250128,6,Volvería a comprar
13000001239,717,1,20241013,9,Tardó un poco más de lo esperado
13000001240,1117,1,20250429,5,Entrega rápida y producto excelente
13000001241,547,1,20250905,7,Todo perfecto
13000001242,1073,2,20240406,6,
13000001243,611,2,20250903,9,Tardó un poco más de lo esperado
13000001244,1315,2,20250301,7,Muy conforme con la calidad
13000001245,881,2,20250408,10,Todo perfecto
13000001246,475,1,20240916,7,Tardó un poco más de lo esperado
13000001247,1015,1,20250429,5,Muy conforme con la calidad
13000001248,574,2,20240611,7,Entrega rápida y producto excelente
13000001249,71,1,20240425,9,
13000001250,737,2,20250926,9,Muy conforme con la calidad
13000001251,1060,2,20241213,4,Atención muy buena
13000001252,1145,2,20240414,8,Atención muy buena
13000001253,1256,1,20240727,10,Todo perfecto
13000001254,1063,2,20250706,9,Tardó un poco más de lo esperado
13000001255,551,1,20250212,0,Volvería a comprar
13000001256,248,2,20250111,5,Volvería a comprar
13000001257,831,1,20240630,6,
13000001258,968,2,20240417,10,Entrega rápida y producto excelente
13000001259,1010,1,20240419,3,Todo perfecto
13000001260,509,2,20240331,10,Tardó un poco más de lo esperado
13000001261,767,2,20250224,8,Podría mejorar el empaque
13000001262,795,1,20250305,8,Podría mejorar el empaque
13000001263,712,1,20250312,8,
13000001264,273,1,20240528,9,Entrega rápida y producto excelente
13000001265,818,1,20240713,6,Todo perfecto
13000001266,513,2,20240311,6,
13000001267,1026,2,20240524,10,Todo perfecto
13000001268,1347,2,20250524,8,
13000001269,258,1,20240310,2,Entrega rápida y producto excelente
13000001270,1010,1,20250401,10,Atención muy buena
13000001271,220,2,20241007,7,Tardó un poco más de lo esperado
13000001272,1048,1,20250220,8,Volvería a comprar
13000001273,1300,1,20240224,8,
13000001274,262,2,20250407,8,Volvería a comprar
13000001275,1141,2,20240728,10,Volvería a comprar
13000001276,1234,2,20240124,8,Tardó un poco más de lo esperado
13000001277,554,1,20241226,8,Volvería a comprar
13000001278,730,1,20240523,9,Entrega rápida y producto excelente
13000001279,578,2,20240415,9,Podría mejorar el empaque
13000001280,1133,1,20250929,8,Todo perfecto
13000001281,272,1,20250225,9,Muy conforme con la calidad
13000001282,705,1,20240501,7,Todo perfecto
13000001283,1304,2,20250719,3,Volvería a comprar
13000001284,1274,2,20240609,5,Podría mejorar el empaque
13000001285,38,1,20250725,1,Volvería a comprar
13000001286,1037,2,20241129,1,Atención muy buena
13000001287,1438,1,20250702,10,Tardó un poco más de lo esperado
13000001288,621,1,20241214,9,
13000001289,177,1,20250603,7,Todo perfecto
13000001290,1116,2,20240206,6,Atención muy buena
13000001291,537,2,20240228,6,Muy conforme con la calidad
13000001292,233,2,20250321,10,Todo perfecto
13000001293,358,1,20250520,9,Tardó un poco más de lo esperado
13000001294,544,1,20240922,6,Atención muy buena
13000001295,694,2,20250119,7,Muy conforme con la calidad
13000001296,1267,2,20250630,6,
13000001297,491,1,20241215,10,
13000001298,536,1,20250620,10,Volvería a comprar
13000001299,403,1,20240923,6,Podría mejorar el empaque
13000001300,856,1,20250809,9,Volvería a comprar
13000001301,184,2,20240219,7,Todo perfecto
13000001302,349,1,20240114,10,Todo perfecto
13000001303,356,1,20241207,4,Atención muy buena
13000001304,818,2,20241106,8,Podría mejorar el empaque
13000001305,1251,2,20240912,4,Todo perfecto
13000001306,85,2,20251002,8,Tardó un poco más de lo esperado
13000001307,255,1,20250122,10,Podría mejorar el empaque
13000001308,929,2,20250330,8,Entrega rápida y producto excelente
13000001309,541,2,20240925,6,Muy conforme con la calidad
13000001310,116,2,20250830,4,
13000001311,402,1,20250411,8,Todo perfecto
13000001312,922,2,20240429,3,Entrega rápida y producto excelente
13000001313,1484,2,20240223,6,
13000001314,986,1,20240815,1,Muy conforme con la calidad
13000001315,155,1,20241225,6,Entrega rápida y producto excelente
13000001316,138,1,20240611,7,Tardó un poco más de lo esperado
13000001317,556,1,20240122,9,
13000001318,401,1,20250930,6,
13000001319,267,2,20250902,0,Muy conforme con la calidad
13000001320,776,1,20240817,6,
13000001321,186,1,20250305,7,
13000001322,1330,1,20240210,0,Muy conforme con la calidad
13000001323,32,1,20240126,9,Muy conforme con la calidad
13000001324,7,1,20241029,6,Tardó un poco más de lo esperado
13000001325,358,1,20240128,9,Muy conforme con la calidad
13000001326,129,1,20240311,0,
13000001327,829,2,20250623,7,Atención muy buena
13000001328,1129,2,20240809,9,Todo perfecto
13000001329,1297,1,20250212,6,Entrega rápida y producto excelente
13000001330,1001,1,20241220,10,Atención muy buena
13000001331,1222,2,20240307,9,Muy conforme con la calidad
13000001332,961,1,20240428,6,Entrega rápida y producto excelente
13000001333,147,1,20240806,9,Volvería a comprar
13000001334,1439,1,20250618,9,Entrega rápida y producto excelente
13000001335,880,2,20250405,10,Atención muy buena
13000001336,208,2,20250312,10,Entrega rápida y producto excelente
13000001337,1240,2,20240829,8,
13000001338,956,2,20250826,9,Tardó un poco más de lo esperado
13000001339,1212,2,20250610,3,Volvería a comprar
13000001340,112,1,20250725,9,Podría mejorar el empaque
13000001341,999,1,20250613,10,Todo perfecto
13000001342,1381,1,20250318,10,Atención muy buena
13000001343,935,2,20240917,8,
13000001344,1412,1,20250310,10,Todo perfecto
13000001345,296,1,20251002,7,Podría mejorar el empaque
13000001346,933,1,20240223,3,Entrega rápida y producto excelente
13000001347,954,1,20250928,9,Volvería a comprar
13000001348,269,2,20241023,7,Tardó un poco más de lo esperado
13000001349,281,2,20250815,5,Volvería a comprar
13000001350,359,2,20250608,8,Muy conforme con la calidad
13000001351,492,1,20250628,9,
13000001352,489,2,20250522,5,Podría mejorar el empaque
13000001353,386,2,20250711,7,Entrega rápida y producto excelente
13000001354,1329,1,20250821,7,Entrega rápida y producto excelente
13000001355,649,2,20240226,5,Volvería a comprar
13000001356,684,1,20250517,9,Tardó un poco más de lo esperado
13000001357,928,2,20250929,8,
13000001358,1096,1,20250525,5,Muy conforme con la calidad
13000001359,546,1,20250625,10,Muy conforme con la calidad
13000001360,121,1,20240324,10,
13000001361,400,2,20240616,10,Volvería a comprar
13000001362,383,1,20240128,10,Tardó un poco más de lo esperado
13000001363,518,1,20240511,9,
13000001364,1130,2,20250315,9,Atención muy buena
13000001365,921,2,20250913,5,Todo perfecto
13000001366,42,1,20240920,8,
13000001367,1459,1,20240726,2,Muy conforme con la calidad
13000001368,1172,2,20250922,0,Atención muy buena
13000001369,300,1,20250904,7,Podría mejorar el empaque
13000001370,23,2,20240225,10,Todo perfecto
13000001371,321,1,20250908,5,Muy conforme con la calidad
13000001372,426,1,20241226,8,
13000001373,594,2,20250716,9,Volvería a comprar
13000001374,1483,2,20240709,9,Podría mejorar el empaque
13000001375,1003,1,20251008,9,
13000001376,457,2,20250526,5,Todo perfecto
13000001377,746,1,20240303,9,Podría mejorar el empaque
13000001378,150,2,20240617,9,Volvería a comprar
13000001379,1313,1,20240513,8,Volvería a comprar
13000001380,1087,2,20240628,10,Muy conforme con la calidad
13000001381,835,1,20250522,9,Todo perfecto
13000001382,1149,2,20250202,3,
13000001383,587,2,20240516,9,Entrega rápida y producto excelente
13000001384,257,1,20250218,7,Todo perfecto
13000001385,1127,1,20241128,0,Atención muy buena
13000001386,1332,1,20250802,8,Entrega rápida y producto excelente
13000001387,961,1,20251012,0,Podría mejorar el empaque
13000001388,85,2,20250206,9,
13000001389,461,2,20250920,8,Atención muy buena
13000001390,302,2,20240424,4,Volvería a comprar
13000001391,1239,1,20250610,9,
13000001392,633,2,20250515,10,
13000001393,1475,2,20240902,9,Muy conforme con la calidad
13000001394,1377,1,20250815,9,
13000001395,719,1,20240604,3,Entrega rápida y producto excelente
13000001396,390,1,20241212,7,Muy conforme con la calidad
13000001397,541,1,20250731,3,Podría mejorar el empaque
13000001398,1181,1,20240802,7,Atención muy buena
13000001399,1022,1,20250125,7,Atención muy buena
13000001400,485,1,20241218,7,
13000001401,1011,1,20240212,7,Tardó un poco más de lo esperado
13000001402,771,1,20241227,6,Atención muy buena
13000001403,478,2,20250912,0,Entrega rápida y producto excelente
13000001404,529,2,20240709,5,Volvería a comprar
13000001405,73,1,20240429,10,Muy conforme con la calidad
13000001406,615,1,20250915,5,Atención muy buena
13000001407,1048,2,20250422,5,
13000001408,1292,1,20240517,3,Atención muy buena
13000001409,1429,1,20241208,10,Tardó un poco más de lo esperado
13000001410,1353,1,20241101,9,
13000001411,1322,1,20250218,8,Atención muy buena
13000001412,325,1,20240207,7,Muy conforme con la calidad
13000001413,1004,1,20250315,7,
13000001414,509,2,20250702,9,Tardó un poco más de lo esperado
13000001415,1498,1,20241103,8,Entrega rápida y producto excelente
13000001416,166,2,20250228,4,Tardó un poco más de lo esperado
13000001417,971,2,20250904,8,Podría mejorar el empaque
13000001418,1301,2,20250705,8,
13000001419,573,2,20251007,9,Muy conforme con la calidad
13000001420,730,2,20240803,7,Muy conforme con la calidad
13000001421,650,2,20250311,9,Atención muy buena
13000001422,873,1,20241007,9,Muy conforme con la calidad
13000001423,658,2,20251005,9,Podría mejorar el empaque
13000001424,991,2,20240903,1,Tardó un poco más de lo esperado
13000001425,106,2,20251003,3,
13000001426,270,2,20250908,10,Tardó un poco más de lo esperado
13000001427,833,1,20250316,6,Muy conforme con la calidad
13000001428,604,1,20240823,6,Tardó un poco más de lo esperado
13000001429,1051,2,20240913,7,Tardó un poco más de lo esperado
13000001430,212,2,20251004,10,Tardó un poco más de lo esperado
13000001431,1149,1,20240216,8,Volvería a comprar
13000001432,456,2,20240925,8,Atención muy buena
13000001433,859,2,20250426,7,Todo perfecto
13000001434,728,2,20241210,5,Podría mejorar el empaque
13000001435,1062,1,20240714,9,Volvería a comprar
13000001436,995,1,20240611,7,Podría mejorar el empaque
13000001437,1173,1,20250504,8,Tardó un poco más de lo esperado
13000001438,1375,1,20240803,4,Tardó un poco más de lo esperado
13000001439,1073,2,20240603,3,Volvería a comprar
13000001440,767,1,20250930,7,Tardó un poco más de lo esperado
13000001441,969,2,20250406,8,Volvería a comprar
13000001442,466,2,20250303,10,Todo perfecto
13000001443,658,1,20250307,6,Atención muy buena
13000001444,503,2,20241023,1,Tardó un poco más de lo esperado
13000001445,810,2,20250712,0,Entrega rápida y producto excelente
13000001446,1161,2,20240427,7,Volvería a comprar
13000001447,373,2,20240402,7,Podría mejorar el empaque
13000001448,467,1,20240402,6,Entrega rápida y producto excelente
13000001449,165,1,20241006,8,Todo perfecto
13000001450,1212,2,20250629,7,Atención muy buena
13000001451,237,1,20250301,5,Entrega rápida y producto excelente
13000001452,447,2,20240825,10,Volvería a comprar
13000001453,272,1,20250314,3,Atención muy buena
13000001454,690,2,20250109,7,Podría mejorar el empaque
13000001455,254,1,20240211,7,Todo perfecto
13000001456,639,2,20240820,8,Muy conforme con la calidad
13000001457,1257,2,20241114,10,Entrega rápida y producto excelente
13000001458,1322,2,20241029,7,
13000001459,1418,2,20250214,9,Podría mejorar el empaque
13000001460,1163,1,20250908,5,Todo perfecto
13000001461,1237,1,20241203,7,Podría mejorar el empaque
13000001462,1313,1,20241124,10,Tardó un poco más de lo esperado
13000001463,558,2,20240713,7,Entrega rápida y producto excelente
13000001464,806,2,20250407,8,Tardó un poco más de lo esperado
13000001465,362,1,20240605,9,
13000001466,8,1,20250616,7,
13000001467,54,2,20241122,5,Podría mejorar el empaque
13000001468,554,2,20240330,3,Todo perfecto
13000001469,1409,1,20250314,9,Volvería a comprar
13000001470,259,2,20241005,6,Atención muy buena
13000001471,1397,1,20240405,9,Muy conforme con la calidad
13000001472,1378,2,20250522,10,Entrega rápida y producto excelente
13000001473,1170,2,20240924,8,Entrega rápida y producto excelente
13000001474,224,2,20250829,10,Podría mejorar el empaque
13000001475,1127,1,20241030,7,
13000001476,1321,2,20240603,9,Todo perfecto
13000001477,1371,2,20241030,6,Podría mejorar el empaque
13000001478,726,1,20240716,8,
13000001479,874,2,20241205,4,Entrega rápida y producto excelente
13000001480,370,2,20241119,5,Volvería a comprar
13000001481,712,1,20240402,9,Todo perfecto
13000001482,1315,2,20241217,9,Podría mejorar el empaque
13000001483,1494,2,20240413,6,Muy conforme con la calidad
13000001484,578,1,20240430,8,Muy conforme con la calidad
13000001485,380,2,20250721,8,
13000001486,969,1,20241114,7,Todo perfecto
13000001487,233,2,20240723,7,Muy conforme con la calidad
13000001488,1027,2,20240204,7,Tardó un poco más de lo esperado
13000001489,130,1,20250704,10,Muy conforme con la calidad
13000001490,688,1,20251007,10,Todo perfecto
13000001491,415,2,20241029,7,Entrega rápida y producto excelente
13000001492,691,2,20240908,1,Entrega rápida y producto excelente
13000001493,254,1,20240518,9,Muy conforme con la calidad
13000001494,966,1,20250415,10,Atención muy buena
13000001495,516,2,20250916,9,Tardó un poco más de lo esperado
13000001496,40,1,20240304,6,
13000001497,28,2,20250502,9,
13000001498,464,2,20240212,8,Atención muy buena
13000001499,1244,1,20241028,10,Podría mejorar el empaque
13000001500,904,2,20250408,10,
13000001501,371,1,20250719,8,Entrega rápida y producto excelente
13000001502,385,2,20241214,9,Atención muy buena
13000001503,655,1,20250311,7,Atención muy buena
13000001504,973,2,20240909,10,Atención muy buena
13000001505,159,1,20250314,3,Entrega rápida y producto excelente
13000001506,325,2,20240219,9,Atención muy buena
13000001507,908,1,20240511,7,Todo perfecto
13000001508,1022,1,20240512,10,Muy conforme con la calidad
13000001509,410,2,20240731,10,Tardó un poco más de lo esperado
13000001510,743,2,20240623,8,Todo perfecto
13000001511,937,1,20250422,8,Todo perfecto
13000001512,1301,1,20250321,10,Tardó un poco más de lo esperado
13000001513,1313,1,20241019,5,Volvería a comprar
13000001514,1245,2,20250610,10,Volvería a comprar
13000001515,519,1,20240820,10,Entrega rápida y producto excelente
13000001516,832,1,20250213,0,Atención muy buena
13000001517,37,1,20240430,2,Entrega rápida y producto excelente
13000001518,602,2,20250524,10,
13000001519,621,2,20241226,2,Entrega rápida y producto excelente
13000001520,369,2,20240503,8,Entrega rápida y producto excelente
13000001521,890,2,20241118,7,
13000001522,334,1,20240917,8,Tardó un poco más de lo esperado
13000001523,347,1,20241216,8,Podría mejorar el empaque
13000001524,1138,1,20240513,10,Tardó un poco más de lo esperado
13000001525,1271,1,20240514,8,Todo perfecto
13000001526,509,1,20250916,4,Volvería a comprar
13000001527,1409,1,20240217,7,Entrega rápida y producto excelente
13000001528,875,2,20240410,6,Todo perfecto
13000001529,867,2,20250130,8,Atención muy buena
13000001530,111,1,20241124,5,Todo perfecto
13000001531,1486,1,20250326,8,Muy conforme con la calidad
13000001532,1084,2,20250819,10,Atención muy buena
13000001533,780,2,20250407,8,Podría mejorar el empaque
13000001534,1037,1,20241219,1,Todo perfecto
13000001535,592,1,20240221,5,
13000001536,1010,1,20250918,10,Tardó un poco más de lo esperado
13000001537,1292,1,20250512,3,Entrega rápida y producto excelente
13000001538,594,1,20240309,5,Todo perfecto
13000001539,1453,1,20240405,9,Atención muy buena
13000001540,119,1,20240214,10,Volvería a comprar
13000001541,488,2,20240830,1,
13000001542,32,2,20250405,3,Muy conforme con la calidad
13000001543,1340,1,20240414,3,Todo perfecto
13000001544,783,1,20241121,9,Todo perfecto
13000001545,72,2,20241216,8,Tardó un poco más de lo esperado
13000001546,403,2,20240804,2,Volvería a comprar
13000001547,890,2,20240116,9,Tardó un poco más de lo esperado
13000001548,992,2,20240919,8,Entrega rápida y producto excelente
13000001549,538,2,20241221,6,Podría mejorar el empaque
13000001550,262,1,20240417,9,
13000001551,1256,2,20250906,8,Muy conforme con la calidad
13000001552,704,1,20250327,9,Podría mejorar el empaque
13000001553,417,2,20250402,9,Volvería a comprar
13000001554,984,1,20250626,9,
13000001555,768,1,20250518,7,Podría mejorar el empaque
13000001556,615,1,20250908,9,
13000001557,995,1,20240809,6,Volvería a comprar
13000001558,56,2,20250326,6,
13000001559,1440,1,20240809,7,Tardó un poco más de lo esperado
13000001560,832,1,20250802,8,Todo perfecto
13000001561,217,2,20241210,10,Podría mejorar el empaque
13000001562,1323,2,20240822,9,Volvería a comprar
13000001563,803,1,20250212,8,Atención muy buena
13000001564,512,1,20250108,10,Volvería a comprar
13000001565,952,2,20240903,10,Volvería a comprar
13000001566,1433,1,20250213,10,
13000001567,824,2,20250510,9,Tardó un poco más de lo esperado
13000001568,384,1,20241207,7,Volvería a comprar
13000001569,1029,2,20240910,8,Volvería a comprar
13000001570,297,2,20250228,8,Tardó un poco más de lo esperado
13000001571,1101,1,20250504,6,Todo perfecto
13000001572,464,2,20240410,2,Tardó un poco más de lo esperado
13000001573,727,1,20241101,7,Atención muy buena
13000001574,71,1,20240207,8,Entrega rápida y producto excelente
13000001575,520,2,20240401,8,Tardó un poco más de lo esperado
13000001576,930,1,20250109,9,Podría mejorar el empaque
13000001577,447,1,20250503,8,Entrega rápida y producto excelente
13000001578,900,1,20241121,8,Tardó un poco más de lo esperado
13000001579,304,1,20250411,8,Atención muy buena
13000001580,954,2,20250911,8,Podría mejorar el empaque
13000001581,765,1,20250507,5,Muy conforme con la calidad
13000001582,731,1,20250902,5,Podría mejorar el empaque
13000001583,938,1,20250923,7,
13000001584,105,1,20250728,3,Podría mejorar el empaque
13000001585,1346,1,20250825,7,Atención muy buena
13000001586,563,2,20240730,5,Atención muy buena
13000001587,41,1,20250511,7,Todo perfecto
13000001588,947,1,20240408,7,Volvería a comprar
13000001589,1259,2,20240717,9,Muy conforme con la calidad
13000001590,110,1,20250102,7,Entrega rápida y producto excelente
13000001591,375,2,20240611,6,
13000001592,229,1,20250123,5,Atención muy buena
13000001593,425,1,20240825,8,Todo perfecto
13000001594,1452,2,20250203,9,Muy conforme con la calidad
13000001595,366,1,20250225,10,
13000001596,983,2,20241009,9,Todo perfecto
13000001597,1418,2,20241010,10,Entrega rápida y producto excelente
13000001598,943,1,20250130,10,Tardó un poco más de lo esperado
13000001599,1162,1,20250707,10,Podría mejorar el empaque
13000001600,117,2,20240224,10,Podría mejorar el empaque
13000001601,68,1,20240613,9,
13000001602,763,1,20250808,10,Volvería a comprar
13000001603,45,1,20240123,8,Muy conforme con la calidad
13000001604,930,1,20240515,10,Tardó un poco más de lo esperado
13000001605,743,1,20240318,3,Entrega rápida y producto excelente
13000001606,578,2,20250317,7,Volvería a comprar
13000001607,1409,2,20250315,8,Tardó un poco más de lo esperado
13000001608,831,2,20240828,9,Volvería a comprar
13000001609,862,2,20250404,9,Podría mejorar el empaque
13000001610,391,1,20240305,5,Entrega rápida y producto excelente
13000001611,1044,1,20240619,9,Tardó un poco más de lo esperado
13000001612,539,2,20241004,8,Todo perfecto
13000001613,758,2,20250205,8,Volvería a comprar
13000001614,616,2,20240407,5,Volvería a comprar
13000001615,1281,1,20250509,8,Atención muy buena
13000001616,1029,2,20250710,9,Todo perfecto
13000001617,160,1,20250917,10,Muy conforme con la calidad
13000001618,1004,2,20241127,9,Muy conforme con la calidad
13000001619,522,2,20241103,9,Atención muy buena
13000001620,474,1,20250702,8,Todo perfecto
13000001621,809,2,20240729,3,Tardó un poco más de lo esperado
13000001622,1000,2,20250127,6,
13000001623,657,1,20240804,10,Volvería a comprar
13000001624,1183,1,20250328,8,Todo perfecto
13000001625,549,2,20250922,9,Entrega rápida y producto excelente
13000001626,1483,1,20240211,10,Tardó un poco más de lo esperado
13000001627,958,1,20240605,8,Tardó un poco más de lo esperado
13000001628,13,2,20240706,10,Entrega rápida y producto excelente
13000001629,810,1,20250822,10,Tardó un poco más de lo esperado
13000001630,1336,1,20240717,5,Volvería a comprar
13000001631,672,1,20240411,5,Todo perfecto
13000001632,445,1,20240716,8,Podría mejorar el empaque
13000001633,1127,2,20250531,6,Podría mejorar el empaque
13000001634,604,1,20241007,8,Entrega rápida y producto excelente
13000001635,433,1,20250112,7,Entrega rápida y producto excelente
13000001636,1234,1,20251003,5,Todo perfecto
13000001637,70,1,20240615,6,Todo perfecto
13000001638,540,1,20250824,9,Todo perfecto
13000001639,606,1,20250224,6,Atención muy buena
13000001640,1351,2,20250303,9,
13000001641,714,1,20250106,10,Muy conforme con la calidad
13000001642,1011,2,20241124,7,Entrega rápida y producto excelente
13000001643,349,2,20250409,10,
13000001644,422,2,20240210,9,Todo perfecto
13000001645,972,2,20240327,8,Muy conforme con la calidad
13000001646,1008,2,20240901,8,Atención muy buena
13000001647,14,1,20241125,2,Muy conforme con la calidad
13000001648,1124,1,20240620,7,Atención muy buena
13000001649,976,2,20241117,9,Entrega rápida y producto excelente
13000001650,1434,1,20250221,8,Podría mejorar el empaque
13000001651,1388,2,20240904,7,Entrega rápida y producto excelente
13000001652,1326,2,20250519,9,Volvería a comprar
13000001653,1296,1,20250814,8,Todo perfecto
13000001654,1414,1,20250906,7,Muy conforme con la calidad
13000001655,751,2,20240312,7,Todo perfecto
13000001656,825,2,20241013,10,Entrega rápida y producto excelente
13000001657,1199,2,20241225,8,Entrega rápida y producto excelente
13000001658,955,1,20240921,7,Podría mejorar el empaque
13000001659,433,2,20240829,7,Volvería a comprar
13000001660,1431,1,20240301,5,Muy conforme con la calidad
13000001661,1274,1,20251004,6,Podría mejorar el empaque
13000001662,1323,1,20240114,2,Todo perfecto
13000001663,712,1,20240513,3,Todo perfecto
13000001664,62,1,20241005,10,Atención muy buena
