session_id,cliente_sk,tiempo_id,contador_sesion,duracion_sesion_seg,source,device
11000054365,1030,,1,540,direct,mobile
11000054366,-1,20240327.0,1,1860,direct,mobile
11000054367,155,,1,3000,referral,mobile
11000054368,986,20241120.0,1,1800,direct,desktop
11000054369,396,20240731.0,1,3480,direct,mobile
11000054370,1204,20241023.0,1,1140,referral,desktop
11000054371,-1,20240906.0,1,3000,ads,tablet
11000054372,844,20250227.0,1,2280,ads,mobile
11000054373,424,20240907.0,1,2880,email,desktop
11000054374,1307,20240813.0,1,3300,ads,mobile
11000054375,-1,,1,3180,direct,mobile
11000054376,-1,,1,2160,ads,mobile
11000054377,1188,,1,1080,ads,mobile
11000054378,687,20240915.0,1,2160,email,mobile
11000054379,113,20241101.0,1,3300,direct,mobile
11000054380,821,20240809.0,1,3300,ads,mobile
11000054381,708,20241014.0,1,900,referral,mobile
11000054382,-1,20240923.0,1,180,ads,desktop
11000054383,900,20250125.0,1,540,referral,mobile
11000054384,474,20240724.0,1,,referral,mobile
11000054385,-1,20240211.0,1,2880,direct,desktop
11000054386,-1,20240905.0,1,960,referral,mobile
11000054387,-1,20240731.0,1,3120,direct,mobile
11000054388,1311,20240205.0,1,2760,direct,mobile
11000054389,1136,,1,720,referral,tablet
11000054390,69,20240629.0,1,240,ads,desktop
11000054391,67,20240729.0,1,1740,ads,mobile
11000054392,1073,20240318.0,1,1320,referral,desktop
11000054393,-1,,1,60,ads,mobile
11000054394,402,20240630.0,1,1920,direct,mobile
11000054395,1097,20250115.0,1,720,direct,mobile
11000054396,1435,20240313.0,1,1020,ads,desktop
11000054397,1490,20240131.0,1,300,direct,mobile
11000054398,994,20241014.0,1,120,direct,mobile
11000054399,-1,,1,2160,direct,mobile
11000054400,-1,20240928.0,1,120,ads,mobile
11000054401,-1,20240722.0,1,900,direct,mobile
11000054402,1344,20240205.0,1,3300,ads,mobile
11000054403,368,,1,2580,direct,mobile
11000054404,789,20250125.0,1,2460,social,desktop
11000054405,1207,20240326.0,1,900,referral,mobile
11000054406,-1,20241102.0,1,1920,direct,mobile
11000054407,395,,1,720,ads,mobile
11000054408,222,,1,720,email,desktop
11000054409,-1,20250224.0,1,1620,direct,mobile
11000054410,1284,20240201.0,1,480,ads,desktop
11000054411,1399,20241110.0,1,3000,social,mobile
11000054412,72,,1,2100,direct,mobile
11000054413,357,20241218.0,1,540,ads,mobile
11000054414,508,20250122.0,1,420,direct,desktop
11000054415,1487,,1,2820,direct,desktop
11000054416,-1,20240905.0,1,1320,email,mobile
11000054417,1469,20250119.0,1,2160,ads,mobile
11000054418,1152,20240809.0,1,,direct,mobile
11000054419,-1,20240718.0,1,3240,direct,mobile
11000054420,218,,1,2520,direct,mobile
11000054421,1028,20240513.0,1,2760,direct,desktop
11000054422,1378,20250105.0,1,540,referral,desktop
11000054423,1434,20250110.0,1,900,social,mobile
11000054424,-1,20240804.0,1,3180,direct,mobile
11000054425,829,20240219.0,1,120,ads,desktop
11000054426,1056,,1,840,direct,mobile
11000054427,569,20240101.0,1,,direct,mobile
11000054428,903,20241004.0,1,2340,ads,mobile
11000054429,247,20241013.0,1,2220,referral,mobile
11000054430,1258,20240326.0,1,540,direct,desktop
11000054431,-1,20240214.0,1,300,direct,mobile
11000054432,1467,,1,3480,email,desktop
11000054433,1366,,1,2760,direct,mobile
11000054434,174,20241011.0,1,,direct,mobile
11000054435,-1,20240822.0,1,1200,referral,desktop
11000054436,19,,1,2880,direct,desktop
11000054437,-1,20240823.0,1,1920,ads,desktop
11000054438,443,20241104.0,1,1020,social,tablet
11000054439,-1,20240111.0,1,1620,social,desktop
11000054440,672,,1,3240,direct,mobile
11000054441,1483,20250202.0,1,2160,direct,desktop
11000054442,-1,20240505.0,1,3000,email,mobile
11000054443,22,,1,120,email,mobile
11000054444,1104,20241220.0,1,2820,direct,mobile
11000054445,55,,1,3000,ads,mobile
11000054446,443,20240916.0,1,900,ads,mobile
11000054447,-1,20241207.0,1,60,ads,mobile
11000054448,-1,,1,2880,social,desktop
11000054449,512,,1,1560,ads,desktop
11000054450,-1,,1,3300,direct,mobile
11000054451,1324,20250203.0,1,780,ads,mobile
11000054452,-1,20250217.0,1,1320,social,desktop
11000054453,759,20240816.0,1,3360,direct,mobile
11000054454,780,,1,660,social,mobile
11000054455,-1,,1,2940,email,desktop
11000054456,-1,20240827.0,1,2460,ads,tablet
11000054457,1026,20250226.0,1,2280,referral,mobile
11000054458,-1,,1,3000,ads,mobile
11000054459,-1,20240829.0,1,2580,ads,mobile
11000054460,-1,20241002.0,1,3000,referral,mobile
11000054461,326,20240823.0,1,300,direct,desktop
11000054462,-1,,1,1920,ads,mobile
11000054463,704,20241115.0,1,,referral,desktop
11000054464,804,20240402.0,1,2520,direct,mobile
11000054465,477,20240116.0,1,1500,direct,desktop
11000054466,-1,20241025.0,1,2400,referral,mobile
11000054467,-1,,1,1020,direct,mobile
11000054468,-1,,1,840,social,mobile
11000054469,194,,1,2640,ads,mobile
11000054470,273,,1,1140,ads,mobile
11000054471,-1,,1,3300,ads,mobile
11000054472,-1,,1,2520,direct,mobile
11000054473,270,20250201.0,1,2100,ads,mobile
11000054474,348,20250115.0,1,120,referral,mobile
11000054475,-1,20250217.0,1,,ads,desktop
11000054476,-1,20250127.0,1,1560,social,desktop
11000054477,1422,20250205.0,1,,ads,mobile
11000054478,614,,1,1140,direct,mobile
11000054479,-1,,1,1920,referral,mobile
11000054480,-1,20240826.0,1,,ads,desktop
11000054481,-1,,1,1380,direct,mobile
11000054482,-1,,1,360,ads,mobile
11000054483,1200,20240401.0,1,2160,direct,desktop
11000054484,239,20240510.0,1,2640,email,mobile
11000054485,1182,20250131.0,1,,direct,mobile
11000054486,1245,,1,2640,direct,desktop
11000054487,-1,,1,1080,social,mobile
11000054488,131,20240120.0,1,1860,referral,mobile
11000054489,-1,,1,120,direct,mobile
11000054490,-1,20240809.0,1,360,referral,desktop
11000054491,1424,20240925.0,1,1500,direct,desktop
11000054492,-1,20240902.0,1,1320,ads,mobile
11000054493,-1,20240518.0,1,1680,social,mobile
11000054494,313,20240601.0,1,3480,referral,mobile
11000054495,497,,1,2640,ads,tablet
11000054496,1418,20250129.0,1,60,direct,mobile
11000054497,-1,,1,420,email,mobile
11000054498,942,20240901.0,1,1740,ads,desktop
11000054499,587,20240113.0,1,2880,ads,tablet
11000054500,290,,1,2820,direct,mobile
11000054501,-1,20240320.0,1,240,social,mobile
11000054502,-1,20240519.0,1,2400,ads,mobile
11000054503,-1,20240102.0,1,1260,ads,mobile
11000054504,646,,1,2040,email,mobile
11000054505,1227,20240907.0,1,720,direct,mobile
11000054506,-1,20240205.0,1,3060,social,mobile
11000054507,-1,20240617.0,1,3600,referral,mobile
11000054508,-1,,1,1860,ads,mobile
11000054509,562,,1,2040,direct,mobile
11000054510,-1,20240202.0,1,2700,ads,desktop
11000054511,1402,,1,3480,social,desktop
11000054512,-1,,1,420,referral,mobile
11000054513,-1,20250213.0,1,1560,direct,mobile
11000054514,1424,,1,,ads,desktop
11000054515,-1,,1,1440,direct,mobile
11000054516,1463,20241213.0,1,3540,referral,desktop
11000054517,70,,1,600,ads,mobile
11000054518,-1,20240512.0,1,1800,social,mobile
11000054519,-1,,1,1320,direct,tablet
11000054520,-1,,1,,social,mobile
11000054521,-1,20240804.0,1,3060,ads,mobile
11000054522,-1,20250119.0,1,900,email,desktop
11000054523,461,,1,120,direct,mobile
11000054524,810,20240419.0,1,2280,referral,mobile
11000054525,-1,,1,1620,social,desktop
11000054526,1277,,1,720,direct,mobile
11000054527,84,20241122.0,1,2640,ads,mobile
11000054528,463,20241014.0,1,,direct,desktop
11000054529,-1,20250203.0,1,780,ads,mobile
11000054530,65,20240915.0,1,3120,direct,mobile
11000054531,-1,20240408.0,1,2700,email,desktop
11000054532,898,,1,360,referral,mobile
11000054533,518,20241204.0,1,720,direct,mobile
11000054534,-1,,1,1440,ads,desktop
11000054535,-1,20250214.0,1,960,ads,mobile
11000054536,-1,,1,3300,ads,mobile
11000054537,523,20240308.0,1,,referral,desktop
11000054538,-1,20240319.0,1,1560,ads,mobile
11000054539,1063,20241017.0,1,2580,direct,desktop
11000054540,119,,1,1980,referral,desktop
11000054541,1493,20241018.0,1,1860,ads,mobile
11000054542,1204,20240910.0,1,1200,direct,desktop
11000054543,614,20250124.0,1,780,ads,mobile
11000054544,1128,,1,1800,direct,desktop
11000054545,353,20241225.0,1,1080,ads,mobile
11000054546,-1,20240103.0,1,300,direct,mobile
11000054547,605,20250211.0,1,1740,direct,mobile
11000054548,1164,20250208.0,1,3000,referral,desktop
11000054549,1031,,1,2940,referral,mobile
11000054550,976,20240811.0,1,3480,ads,desktop
11000054551,1149,20240623.0,1,3060,ads,mobile
11000054552,1018,,1,960,direct,mobile
11000054553,1299,20240702.0,1,2340,direct,mobile
11000054554,-1,20240105.0,1,660,ads,mobile
11000054555,450,,1,2580,direct,desktop
11000054556,711,,1,120,direct,desktop
11000054557,556,20240306.0,1,2220,ads,mobile
11000054558,1051,20240722.0,1,1800,direct,desktop
11000054559,-1,,1,840,email,desktop
11000054560,881,,1,1560,email,mobile
11000054561,-1,20240403.0,1,1860,email,mobile
11000054562,-1,20240316.0,1,2460,referral,desktop
11000054563,-1,20240507.0,1,1200,direct,desktop
11000054564,-1,,1,3060,direct,mobile
11000054565,940,,1,420,social,mobile
11000054566,1487,20250110.0,1,,ads,desktop
11000054567,-1,,1,420,direct,mobile
11000054568,770,,1,420,direct,desktop
11000054569,161,,1,2460,direct,mobile
11000054570,-1,20241214.0,1,3420,email,mobile
11000054571,1278,,1,2220,email,mobile
11000054572,-1,20240811.0,1,2700,referral,mobile
11000054573,1263,,1,2040,social,desktop
11000054574,328,20240626.0,1,1620,social,desktop
11000054575,141,20250206.0,1,1980,ads,mobile
11000054576,836,20240101.0,1,1980,ads,mobile
11000054577,572,,1,720,referral,mobile
11000054578,-1,20240822.0,1,660,ads,mobile
11000054579,1423,,1,60,referral,mobile
11000054580,1210,20250213.0,1,960,direct,mobile
11000054581,674,20241212.0,1,1920,referral,desktop
11000054582,506,,1,1440,direct,tablet
11000054583,1416,20240627.0,1,780,ads,desktop
11000054584,201,,1,2820,ads,desktop
11000054585,749,20240206.0,1,420,direct,mobile
11000054586,70,20240612.0,1,3420,referral,mobile
11000054587,837,20240613.0,1,540,ads,desktop
11000054588,-1,,1,3480,ads,desktop
11000054589,-1,20240911.0,1,3360,direct,mobile
11000054590,995,20240803.0,1,900,ads,mobile
11000054591,574,20241228.0,1,3120,social,mobile
11000054592,1059,,1,1200,direct,desktop
11000054593,263,20250101.0,1,,ads,mobile
11000054594,334,20240425.0,1,660,ads,mobile
11000054595,553,,1,1740,ads,mobile
11000054596,644,,1,1320,direct,desktop
11000054597,1033,20250211.0,1,1440,direct,mobile
11000054598,20,,1,2940,referral,mobile
11000054599,855,20241201.0,1,2460,ads,desktop
11000054600,960,20241112.0,1,2760,ads,mobile
11000054601,-1,20240801.0,1,1500,ads,desktop
11000054602,178,20240111.0,1,1440,ads,mobile
11000054603,480,20241106.0,1,3540,direct,mobile
11000054604,818,,1,540,ads,desktop
11000054605,122,20240912.0,1,600,referral,tablet
11000054606,-1,20241011.0,1,540,ads,tablet
11000054607,588,,1,1080,referral,desktop
11000054608,186,,1,1680,ads,mobile
11000054609,833,20240930.0,1,420,email,mobile
11000054610,-1,,1,420,email,mobile
11000054611,232,,1,1980,direct,mobile
11000054612,651,,1,1440,direct,mobile
11000054613,235,20240513.0,1,2460,referral,desktop
11000054614,1295,20240525.0,1,2400,direct,mobile
11000054615,-1,20241025.0,1,660,direct,mobile
11000054616,803,20240312.0,1,1020,ads,mobile
11000054617,-1,,1,2580,ads,mobile
11000054618,198,20250212.0,1,720,ads,desktop
11000054619,-1,20241112.0,1,2820,direct,tablet
11000054620,371,20241025.0,1,1380,direct,mobile
11000054621,829,20250220.0,1,2580,ads,desktop
11000054622,580,20240911.0,1,2460,direct,desktop
11000054623,768,,1,1260,email,desktop
11000054624,150,,1,120,social,desktop
11000054625,-1,20240302.0,1,60,direct,mobile
11000054626,-1,,1,1560,social,tablet
11000054627,205,20241012.0,1,3060,referral,mobile
11000054628,468,,1,780,direct,desktop
11000054629,1197,20240603.0,1,1260,direct,mobile
11000054630,1048,20250204.0,1,2580,ads,desktop
11000054631,769,20241009.0,1,1980,email,mobile
11000054632,1326,20240612.0,1,3060,social,mobile
11000054633,1157,20240920.0,1,780,referral,tablet
11000054634,310,20250123.0,1,180,direct,mobile
11000054635,237,20240213.0,1,2940,direct,desktop
11000054636,762,20240716.0,1,540,ads,desktop
11000054637,925,20240820.0,1,2040,social,desktop
11000054638,-1,20240911.0,1,1200,ads,mobile
11000054639,-1,,1,1080,ads,desktop
11000054640,1241,20241003.0,1,840,direct,desktop
11000054641,326,20250224.0,1,2040,ads,desktop
11000054642,438,,1,2400,ads,mobile
11000054643,332,20240710.0,1,2700,email,mobile
11000054644,-1,20240730.0,1,540,social,mobile
11000054645,447,,1,2280,direct,mobile
11000054646,-1,20240616.0,1,3180,ads,mobile
11000054647,-1,,1,300,direct,tablet
11000054648,1451,20240428.0,1,2100,ads,desktop
11000054649,-1,,1,2640,ads,mobile
11000054650,899,20240820.0,1,2160,direct,mobile
11000054651,-1,20241128.0,1,1980,direct,mobile
11000054652,314,20240914.0,1,1860,direct,desktop
11000054653,222,,1,1020,direct,mobile
11000054654,768,20240728.0,1,3180,social,mobile
11000054655,-1,20250119.0,1,2940,ads,mobile
11000054656,1322,20240515.0,1,2520,ads,desktop
11000054657,691,,1,1020,social,mobile
11000054658,-1,20250205.0,1,,direct,desktop
11000054659,576,20240810.0,1,2880,email,mobile
11000054660,-1,,1,,email,mobile
11000054661,541,20241025.0,1,3060,ads,mobile
11000054662,-1,,1,2880,ads,mobile
11000054663,1429,20240718.0,1,1080,referral,mobile
11000054664,421,20241120.0,1,2940,ads,desktop
11000054665,-1,,1,300,referral,desktop
11000054666,592,20241026.0,1,780,email,desktop
11000054667,978,,1,3540,ads,desktop
11000054668,815,20240605.0,1,1380,social,desktop
11000054669,67,,1,1500,email,mobile
11000054670,123,,1,3600,ads,desktop
11000054671,-1,20250130.0,1,,email,mobile
11000054672,-1,20240724.0,1,3000,email,mobile
11000054673,-1,20241123.0,1,,ads,desktop
11000054674,857,20240623.0,1,3180,ads,mobile
11000054675,1389,,1,3240,direct,mobile
11000054676,797,20240801.0,1,480,ads,mobile
11000054677,521,20241115.0,1,600,referral,mobile
11000054678,-1,20240425.0,1,1680,referral,mobile
11000054679,226,,1,3060,direct,mobile
11000054680,1316,,1,660,direct,desktop
11000054681,-1,20240228.0,1,720,direct,mobile
11000054682,-1,20241123.0,1,2040,referral,desktop
11000054683,357,20240428.0,1,,ads,mobile
11000054684,-1,,1,3600,social,mobile
11000054685,191,20240825.0,1,720,ads,mobile
11000054686,26,,1,1620,email,mobile
11000054687,-1,20241110.0,1,2280,direct,mobile
11000054688,525,20241019.0,1,3000,direct,mobile
11000054689,-1,20240613.0,1,960,direct,desktop
11000054690,283,,1,3180,ads,mobile
11000054691,636,,1,2160,direct,mobile
11000054692,485,20240617.0,1,3000,direct,desktop
11000054693,1193,20241205.0,1,2640,direct,mobile
11000054694,403,20240913.0,1,1200,direct,mobile
11000054695,-1,,1,2580,direct,mobile
11000054696,801,20240703.0,1,1260,direct,mobile
11000054697,1109,20240514.0,1,1200,referral,mobile
11000054698,-1,20240323.0,1,1500,direct,mobile
11000054699,639,,1,1140,referral,mobile
11000054700,1161,20240228.0,1,3480,direct,mobile
11000054701,418,20250101.0,1,2340,ads,mobile
11000054702,-1,20241202.0,1,1200,direct,desktop
11000054703,-1,,1,1080,direct,mobile
11000054704,1206,,1,2640,referral,mobile
11000054705,1304,,1,1440,direct,mobile
11000054706,451,20241028.0,1,1260,social,desktop
11000054707,62,,1,1800,referral,mobile
11000054708,1458,,1,3300,direct,mobile
11000054709,-1,20250121.0,1,300,email,desktop
11000054710,-1,20240814.0,1,2400,social,mobile
11000054711,1354,20250216.0,1,1740,direct,tablet
11000054712,1409,20240706.0,1,1200,direct,mobile
11000054713,1104,20240216.0,1,1860,social,desktop
11000054714,250,20240413.0,1,1800,ads,desktop
11000054715,311,20241203.0,1,1320,direct,mobile
11000054716,-1,,1,1680,direct,desktop
11000054717,787,20250228.0,1,2820,social,mobile
11000054718,303,,1,2280,ads,mobile
11000054719,-1,,1,2520,direct,desktop
11000054720,812,,1,3300,referral,desktop
11000054721,506,20240711.0,1,1920,ads,mobile
11000054722,945,20240904.0,1,3000,ads,mobile
11000054723,1295,20250209.0,1,2040,direct,desktop
11000054724,-1,,1,540,ads,mobile
11000054725,1330,,1,120,social,mobile
11000054726,-1,20250106.0,1,3480,referral,mobile
11000054727,-1,20240905.0,1,480,direct,tablet
11000054728,-1,20240403.0,1,660,direct,desktop
11000054729,1332,20240203.0,1,2400,email,mobile
11000054730,1070,20241231.0,1,1800,ads,desktop
11000054731,909,,1,3120,email,mobile
11000054732,996,20240625.0,1,360,referral,desktop
11000054733,180,20240410.0,1,3420,direct,mobile
11000054734,188,,1,2520,ads,mobile
11000054735,105,20241115.0,1,,referral,tablet
11000054736,-1,,1,3000,ads,mobile
11000054737,653,20240211.0,1,2880,direct,mobile
11000054738,-1,20240307.0,1,300,direct,mobile
11000054739,540,,1,3120,email,tablet
11000054740,-1,,1,660,referral,mobile
11000054741,279,20240810.0,1,2160,ads,mobile
11000054742,173,20241216.0,1,3540,email,desktop
11000054743,1461,20240212.0,1,780,direct,mobile
11000054744,1487,20241110.0,1,1260,ads,tablet
11000054745,1251,,1,540,direct,mobile
11000054746,-1,20241113.0,1,2520,direct,mobile
11000054747,863,20240917.0,1,600,social,mobile
11000054748,264,,1,2340,social,mobile
11000054749,-1,20240415.0,1,1980,referral,mobile
11000054750,-1,20240515.0,1,2880,referral,mobile
11000054751,-1,,1,600,direct,desktop
11000054752,149,20240920.0,1,360,direct,mobile
11000054753,-1,20240329.0,1,2520,ads,mobile
11000054754,810,20240611.0,1,1920,direct,desktop
11000054755,954,,1,1440,social,desktop
11000054756,-1,20240529.0,1,480,referral,desktop
11000054757,283,20240321.0,1,2460,social,mobile
11000054758,542,,1,360,ads,desktop
11000054759,1441,20250215.0,1,2160,direct,mobile
11000054760,831,20240524.0,1,1560,email,mobile
11000054761,-1,20241104.0,1,2040,ads,mobile
11000054762,616,20240122.0,1,1620,direct,desktop
11000054763,524,,1,1980,referral,mobile
11000054764,1373,,1,360,social,desktop
11000054765,920,,1,3240,email,mobile
11000054766,-1,20240807.0,1,600,direct,desktop
11000054767,1124,20240205.0,1,2280,referral,mobile
11000054768,-1,20241215.0,1,2940,email,mobile
11000054769,-1,,1,3600,referral,desktop
11000054770,1293,20250128.0,1,1800,direct,desktop
11000054771,734,,1,1620,ads,mobile
11000054772,172,20240530.0,1,1020,direct,desktop
11000054773,600,,1,2460,direct,mobile
11000054774,-1,,1,,referral,mobile
11000054775,755,20240311.0,1,2580,ads,mobile
11000054776,-1,20240606.0,1,960,ads,mobile
11000054777,563,20241215.0,1,1440,email,mobile
11000054778,-1,20240625.0,1,2220,direct,mobile
11000054779,324,20240512.0,1,3240,ads,mobile
11000054780,577,20250212.0,1,960,social,mobile
11000054781,1341,,1,600,ads,desktop
11000054782,-1,20240727.0,1,1680,referral,mobile
11000054783,1030,20240508.0,1,1320,ads,tablet
11000054784,1141,20240222.0,1,2460,ads,mobile
11000054785,1269,20250214.0,1,1200,social,desktop
11000054786,815,20240705.0,1,2520,email,mobile
11000054787,994,20240822.0,1,3420,ads,mobile
11000054788,1221,,1,840,ads,mobile
11000054789,-1,,1,2700,direct,mobile
11000054790,-1,20240330.0,1,1800,direct,mobile
11000054791,191,20240903.0,1,480,ads,mobile
11000054792,119,20240515.0,1,,email,desktop
11000054793,-1,,1,660,referral,mobile
11000054794,807,20240815.0,1,240,direct,mobile
11000054795,-1,20240719.0,1,2400,social,mobile
11000054796,627,20240205.0,1,2280,social,mobile
11000054797,-1,20240301.0,1,2940,direct,mobile
11000054798,587,20241211.0,1,3420,direct,mobile
11000054799,901,,1,3480,direct,desktop
11000054800,-1,20240515.0,1,2400,direct,mobile
11000054801,401,20240814.0,1,960,direct,desktop
11000054802,625,20240101.0,1,1020,ads,mobile
11000054803,-1,20240523.0,1,2760,direct,mobile
11000054804,43,20241118.0,1,1560,ads,mobile
11000054805,-1,20240901.0,1,1740,email,mobile
11000054806,233,20240517.0,1,,direct,mobile
11000054807,1304,20240926.0,1,3060,social,mobile
11000054808,-1,,1,2940,ads,mobile
11000054809,-1,20241011.0,1,3300,ads,mobile
11000054810,567,,1,120,ads,mobile
11000054811,499,20240213.0,1,2040,ads,mobile
11000054812,1323,,1,60,referral,tablet
11000054813,313,,1,300,email,mobile
11000054814,703,,1,960,email,mobile
11000054815,762,20240217.0,1,2400,ads,desktop
11000054816,233,20241227.0,1,,social,mobile
11000054817,-1,,1,2220,ads,desktop
11000054818,-1,20241128.0,1,1560,email,mobile
11000054819,-1,20240610.0,1,2940,direct,mobile
11000054820,901,20240110.0,1,2940,referral,mobile
11000054821,543,20240928.0,1,2580,direct,mobile
11000054822,-1,,1,3240,referral,mobile
11000054823,-1,20240910.0,1,1380,social,desktop
11000054824,-1,20250119.0,1,360,email,mobile
11000054825,739,20240402.0,1,2880,ads,mobile
11000054826,823,20240801.0,1,2280,direct,mobile
11000054827,112,20240211.0,1,2820,ads,desktop
11000054828,569,20241020.0,1,2700,social,mobile
11000054829,-1,20240908.0,1,2340,ads,mobile
11000054830,559,20240109.0,1,3480,ads,mobile
11000054831,106,,1,1440,social,mobile
11000054832,118,,1,1260,ads,mobile
11000054833,944,20240206.0,1,900,ads,tablet
11000054834,-1,20241022.0,1,3180,direct,mobile
11000054835,-1,20250103.0,1,1500,social,mobile
11000054836,487,,1,2400,referral,mobile
11000054837,1400,20240318.0,1,1980,direct,desktop
11000054838,33,20240704.0,1,2100,ads,mobile
11000054839,66,20241123.0,1,1020,social,mobile
11000054840,740,20240423.0,1,2940,direct,mobile
11000054841,665,20250113.0,1,2340,direct,desktop
11000054842,151,20240604.0,1,1020,ads,mobile
11000054843,1186,,1,3240,direct,mobile
11000054844,458,20240225.0,1,960,direct,tablet
11000054845,-1,20241206.0,1,1800,direct,desktop
11000054846,332,,1,1380,email,desktop
11000054847,1419,,1,2100,ads,mobile
11000054848,181,20240304.0,1,1080,referral,mobile
11000054849,674,20240204.0,1,660,direct,mobile
11000054850,-1,20240120.0,1,,ads,mobile
11000054851,544,,1,1020,direct,desktop
11000054852,815,20240315.0,1,2820,direct,mobile
11000054853,-1,,1,,email,desktop
11000054854,-1,20241102.0,1,1380,social,desktop
11000054855,1217,20240722.0,1,2880,social,desktop
11000054856,770,20250123.0,1,1200,direct,mobile
11000054857,1204,20240710.0,1,2700,ads,desktop
11000054858,977,,1,1680,direct,desktop
11000054859,-1,20240111.0,1,3420,referral,desktop
11000054860,-1,20250228.0,1,2340,direct,mobile
11000054861,457,,1,1680,direct,desktop
11000054862,966,,1,1500,ads,mobile
11000054863,-1,20241108.0,1,2040,email,mobile
11000054864,113,20240910.0,1,1020,ads,mobile
11000054865,888,20241207.0,1,300,ads,mobile
11000054866,715,20250218.0,1,2640,email,mobile
11000054867,640,20240305.0,1,2820,ads,desktop
11000054868,796,20240504.0,1,1980,ads,mobile
11000054869,43,,1,1620,ads,mobile
11000054870,1143,20240307.0,1,2760,social,tablet
11000054871,454,20250211.0,1,2220,ads,desktop
11000054872,1436,,1,1020,social,mobile
11000054873,495,,1,1080,ads,mobile
11000054874,-1,20240531.0,1,3360,direct,desktop
11000054875,-1,20241211.0,1,120,direct,mobile
11000054876,652,20240819.0,1,2340,ads,mobile
11000054877,1496,20240710.0,1,1800,referral,desktop
11000054878,-1,,1,2160,social,mobile
11000054879,-1,,1,2580,direct,mobile
11000054880,447,,1,3240,ads,mobile
11000054881,-1,20250123.0,1,840,direct,mobile
11000054882,578,20240218.0,1,3360,direct,mobile
11000054883,-1,20240501.0,1,540,social,mobile
11000054884,-1,,1,840,ads,mobile
11000054885,536,20240422.0,1,2460,email,mobile
11000054886,-1,20240409.0,1,1980,email,desktop
11000054887,1392,20250114.0,1,780,ads,desktop
11000054888,1370,20240328.0,1,2580,ads,mobile
11000054889,1034,,1,2340,direct,mobile
11000054890,944,20240514.0,1,1260,email,desktop
11000054891,460,,1,1560,social,mobile
11000054892,-1,20241120.0,1,120,ads,desktop
11000054893,-1,,1,2520,ads,mobile
11000054894,1155,20240209.0,1,,ads,mobile
11000054895,-1,20250201.0,1,1500,email,mobile
11000054896,365,,1,2880,referral,mobile
11000054897,971,20240501.0,1,1140,ads,mobile
11000054898,-1,,1,1620,referral,mobile
11000054899,180,,1,1560,ads,desktop
11000054900,158,20240317.0,1,1080,ads,mobile
11000054901,779,20240321.0,1,1200,direct,mobile
11000054902,652,,1,2700,direct,mobile
11000054903,-1,20240815.0,1,2280,direct,mobile
11000054904,849,20240405.0,1,1320,direct,mobile
11000054905,818,20240509.0,1,2340,ads,desktop
11000054906,846,20240302.0,1,360,social,mobile
11000054907,-1,20250111.0,1,3360,ads,desktop
11000054908,47,,1,1680,direct,desktop
11000054909,1383,20240411.0,1,720,direct,mobile
11000054910,1474,,1,2460,referral,desktop
11000054911,1229,,1,3420,social,desktop
11000054912,-1,20240408.0,1,3120,direct,mobile
11000054913,-1,,1,2940,direct,mobile
11000054914,1489,,1,1860,email,mobile
11000054915,1209,20240719.0,1,2520,ads,mobile
11000054916,779,,1,1800,direct,desktop
11000054917,1061,,1,2820,social,desktop
11000054918,-1,,1,3180,direct,mobile
11000054919,915,20240304.0,1,480,direct,mobile
11000054920,-1,20240918.0,1,1800,ads,mobile
11000054921,-1,,1,2700,referral,mobile
11000054922,-1,20240825.0,1,2640,direct,mobile
11000054923,884,20241009.0,1,2520,ads,mobile
11000054924,287,20240423.0,1,1260,referral,mobile
11000054925,1316,,1,3180,social,mobile
11000054926,-1,20241222.0,1,2400,direct,mobile
11000054927,703,20250123.0,1,540,referral,mobile
11000054928,1355,20240324.0,1,1620,ads,mobile
11000054929,409,20240621.0,1,360,referral,desktop
11000054930,923,20241230.0,1,3000,direct,tablet
11000054931,1333,20241125.0,1,180,direct,mobile
11000054932,-1,20240425.0,1,600,direct,mobile
11000054933,-1,,1,2760,referral,desktop
11000054934,1403,,1,2400,ads,desktop
11000054935,1297,20250111.0,1,2340,ads,mobile
11000054936,146,20240819.0,1,2640,social,desktop
11000054937,710,20240427.0,1,1380,ads,mobile
11000054938,1204,,1,420,ads,mobile
11000054939,1280,,1,3540,direct,mobile
11000054940,1198,20240830.0,1,3540,direct,mobile
11000054941,194,20250301.0,1,1860,ads,mobile
11000054942,1073,20241113.0,1,420,ads,mobile
11000054943,-1,,1,3060,direct,mobile
11000054944,1055,20240726.0,1,3360,direct,mobile
11000054945,17,,1,1500,ads,mobile
11000054946,-1,20240425.0,1,,ads,mobile
11000054947,-1,20241203.0,1,780,direct,desktop
11000054948,-1,20250112.0,1,,direct,mobile
11000054949,546,,1,2520,ads,mobile
11000054950,-1,20240403.0,1,1200,ads,mobile
11000054951,250,20250216.0,1,2460,social,desktop
11000054952,-1,20240408.0,1,3600,direct,mobile
11000054953,336,,1,3600,ads,tablet
11000054954,1398,20250219.0,1,2220,direct,mobile
11000054955,1059,20240609.0,1,1980,ads,mobile
11000054956,1179,20240305.0,1,,direct,mobile
11000054957,925,,1,2040,ads,mobile
11000054958,402,,1,2100,direct,mobile
11000054959,471,20240402.0,1,1200,ads,desktop
11000054960,589,,1,300,ads,mobile
11000054961,555,20241013.0,1,840,email,mobile
11000054962,-1,20250224.0,1,1260,direct,mobile
11000054963,-1,20240709.0,1,3060,ads,mobile
