payment_id,order_id,tiempo_id,amount,method,status,transaction_ref
7000005788,1000005788,,30240.0,CARD,PAID,TX-2YE4FMB7EHTU
7000005789,1000005789,20240119.0,76404.0,CARD,PAID,TX-QQY0V09JDV55
7000005790,1000005790,,15429.6,CARD,PAID,TX-E6TTJ3N56JEB
7000005791,1000005791,20240811.0,14941.08,TRANSFER,REFUNDED,TX-KYOPHO16HKXE
7000005792,1000005792,,15420.0,CARD,PAID,TX-2GFBXZBMDQFT
7000005793,1000005793,,90770.25,GATEWAY,PAID,TX-TP0ZY1AYO9FI
7000005794,1000005794,,39204.0,CARD,PAID,TX-HFN2E9WI0GIK
7000005795,1000005795,,54561.0,GATEWAY,PAID,TX-8G4IZTCPL2RW
7000005796,1000005796,20240912.0,33870.0,CARD,PAID,TX-F2JW8B1AA8Y7
7000005797,1000005797,20240127.0,44576.16,CARD,PAID,TX-T4R3WQZT9CJQ
7000005798,1000005798,20240714.0,47754.75,CARD,PAID,TX-BK6F80ZRTJTM
7000005799,1000005799,20240810.0,40704.0,CARD,PAID,TX-AOC5XTEIPLXL
7000005800,1000005800,20240201.0,46023.24,CARD,PAID,TX-1HUH5EXT4RCA
7000005801,1000005801,,26136.0,CARD,PAID,TX-HGIR3GUUBV90
7000005802,1000005802,,35574.0,CASH,PAID,TX-JY96MXHV0EP2
7000005803,1000005803,20240331.0,109800.0,CARD,PAID,TX-HCGGU7HWYIJR
7000005804,1000005804,20240528.0,18687.0,CARD,PAID,TX-IBHBMZ3YR3L2
7000005805,1000005805,20240906.0,41382.0,CASH,PAID,TX-4KLG9VN8FFF3
7000005806,1000005806,,13706.64,CARD,REFUNDED,TX-4PSFK323RSN9
7000005807,1000005807,,29867.4,CARD,PAID,TX-GTJNDBU542AG
7000005808,1000005808,20241108.0,35685.0,CARD,PAID,TX-5XEFBJNWFRLV
7000005809,1000005809,20240812.0,28488.0,CARD,PAID,TX-K5R5D42GDXVV
7000005810,1000005810,20240328.0,39523.2,GATEWAY,PAID,TX-CMCDF6C3XK70
7000005811,1000005811,,54805.5,CARD,FAILED,
7000005812,1000005812,20240608.0,27636.0,GATEWAY,PAID,TX-A8D6VFGI9XDP
7000005813,1000005813,20241111.0,73035.6,GATEWAY,REFUNDED,TX-JRR887HBXWZJ
7000005814,1000005814,,71985.0,CARD,PAID,TX-YO4HVGOAWN5O
7000005815,1000005815,,27036.0,CARD,PAID,TX-C0PKBBM14FAV
7000005816,1000005816,,41382.0,CARD,PAID,TX-WVEJE0C78USU
7000005817,1000005817,,30492.0,CARD,PAID,TX-WHVYJ1GG04TM
7000005818,1000005818,20241204.0,24422.4,CARD,PAID,TX-U59MR99E6SBF
7000005819,1000005819,20241128.0,44760.0,CARD,PAID,TX-QLISKMLXCVWB
7000005820,1000005820,,32962.5,GATEWAY,PAID,TX-822KZ924TVF8
7000005821,1000005821,20240324.0,30240.0,GATEWAY,PAID,TX-1JRY8AUNJ2E3
7000005822,1000005822,20241026.0,28909.08,GATEWAY,PAID,TX-YVQGZUCPLKU6
7000005823,1000005823,20240325.0,30240.0,GATEWAY,PAID,TX-33YQPLRKRH07
7000005824,1000005824,,40404.0,CARD,PAID,TX-HEEJNIDMNHQ6
7000005825,1000005825,20241120.0,35574.0,CARD,PAID,TX-LKH4MSJRO4V1
7000005826,1000005826,20250211.0,18442.5,GATEWAY,PAID,TX-CDXJ99TDO6K1
7000005827,1000005827,,54561.0,CARD,PAID,TX-OMQXIX7G7YLV
7000005828,1000005828,,44460.0,CARD,PAID,TX-BLCE5VH6RAK9
7000005829,1000005829,,12414.6,CASH,PENDING,
7000005830,1000005830,20240719.0,60475.8,CASH,PAID,TX-PMV5HNUFZ456
7000005831,1000005831,20240412.0,30782.16,CARD,PAID,TX-BDKVLRL77Y0G
7000005832,1000005832,20240314.0,52687.92,CARD,PAID,TX-2VVXXS8HE8Z8
7000005833,1000005833,20240914.0,31546.8,GATEWAY,PAID,TX-1BA9DJ13SYRR
7000005834,1000005834,20240726.0,15972.0,GATEWAY,PAID,TX-3I5RZNCWARNR
7000005835,1000005835,20240326.0,51929.25,GATEWAY,PAID,TX-ER3EXT497R66
7000005836,1000005836,,14268.0,CARD,PAID,TX-NAM3X9MSV12D
7000005837,1000005837,20241114.0,39204.0,CASH,PAID,TX-P9OKFGVD3F10
7000005838,1000005838,,39204.0,CARD,PAID,TX-OIHG0FCRA4IU
7000005839,1000005839,20250224.0,17242.5,CASH,PAID,TX-F6BTP5NB498S
7000005840,1000005840,,43560.0,GATEWAY,PAID,TX-RGASX3GSXS58
7000005841,1000005841,,31036.5,CARD,PAID,TX-4VDF94HSWWIQ
7000005842,1000005842,20240725.0,42688.8,CASH,PAID,TX-1NVIYKW7SUIH
7000005843,1000005843,,17242.5,CARD,PAID,TX-IZ8VDK2UCK0B
7000005844,1000005844,20250203.0,54261.0,CARD,PAID,TX-7G36UKNLJO2P
7000005845,1000005845,20240719.0,70024.8,CARD,PAID,TX-UIE2TXZ7URKE
7000005846,1000005846,20240508.0,13068.0,GATEWAY,PAID,TX-068A5D9GGX0H
7000005847,1000005847,20241031.0,80803.8,CARD,PAID,TX-1I4UW5HEYX2R
7000005848,1000005848,,54050.7,CARD,FAILED,
7000005849,1000005849,20240418.0,62236.35,CARD,PAID,TX-KSKQYF3U2FJ5
7000005850,1000005850,,75358.8,CARD,PAID,TX-2NF1FK29G0U0
7000005851,1000005851,20240821.0,40830.0,CARD,PAID,TX-RHYX3NI189Y3
7000005852,1000005852,20240428.0,53361.0,CARD,PAID,TX-55FFFEOV9D19
7000005853,1000005853,,29359.2,GATEWAY,PAID,TX-07SBS4LDJFCY
7000005854,1000005854,,88341.78,GATEWAY,PAID,TX-7IJLPK8CTNBK
7000005855,1000005855,,43588.8,GATEWAY,PAID,TX-T56WJ3JN4LIX
7000005856,1000005856,20250117.0,61303.2,CARD,PAID,TX-YP2L0LDWAHVN
7000005857,1000005857,20250114.0,53361.0,CARD,PAID,TX-RXCNZWQ36N99
7000005858,1000005858,20240225.0,30903.0,CARD,PAID,TX-3AZNW2HYLSAA
7000005859,1000005859,20250220.0,42688.8,CASH,PAID,TX-M1KMUN8F8NNX
7000005860,1000005860,20241021.0,74778.0,CASH,PAID,TX-WL5N50WJ5FNI
7000005861,1000005861,,17787.0,CASH,PAID,TX-HXW2A9HKV9NJ
7000005862,1000005862,,72348.0,GATEWAY,FAILED,
7000005863,1000005863,20241001.0,13968.0,CARD,PAID,TX-P3HR7TZ2F5SI
7000005864,1000005864,20240420.0,53361.0,TRANSFER,PAID,TX-8JGWRSKXMS1A
7000005865,1000005865,20250108.0,97411.05,CASH,PAID,TX-H1UJVPXYALWC
7000005866,1000005866,,39204.0,TRANSFER,FAILED,
7000005867,1000005867,,33216.6,CARD,FAILED,
7000005868,1000005868,20240910.0,13794.0,CASH,PAID,TX-KA3Y8TN3BUPN
7000005869,1000005869,20241009.0,38419.92,CASH,PAID,TX-G2KKRVYSD9Y5
7000005870,1000005870,20250108.0,13794.0,CASH,PAID,TX-27PZLIZEJW56
7000005871,1000005871,,44104.5,CARD,PENDING,
7000005872,1000005872,20240721.0,15129.6,CARD,PAID,TX-XAXNCE8Y42J0
7000005873,1000005873,20240608.0,14994.0,CARD,PAID,TX-91SRFM0R0LP5
7000005874,1000005874,,93619.8,CARD,PAID,TX-KFEKKZSWGKTX
7000005875,1000005875,20250213.0,54379.5,CARD,PAID,TX-LY7W0NRCJQWV
7000005876,1000005876,,43560.0,CASH,PAID,TX-OHK87SQJDEVK
7000005877,1000005877,20240318.0,33870.0,GATEWAY,PAID,TX-LPA2Q95ZVMWZ
7000005878,1000005878,20240916.0,39857.4,CASH,PAID,TX-2MDRIZ59YVGZ
7000005879,1000005879,,28459.2,CASH,PAID,TX-65H77L1FZF32
7000005880,1000005880,20241121.0,59488.2,CARD,PAID,TX-X61M0E088L2R
7000005881,1000005881,20240627.0,86394.0,CARD,PAID,TX-8626M79WC4MR
7000005882,1000005882,20240926.0,36209.25,CASH,PAID,TX-REEGFMCRBSQH
7000005883,1000005883,20240923.0,71985.0,GATEWAY,PAID,TX-S6GY2YDWDWCI
7000005884,1000005884,20240410.0,44460.0,GATEWAY,PAID,TX-LGZQFZK5NRXB
7000005885,1000005885,,17535.0,CARD,FAILED,
7000005886,1000005886,20240622.0,26862.0,CASH,PAID,TX-6TOPZ686R4V5
7000005887,1000005887,20240715.0,27336.0,CARD,PAID,TX-MGDCZUOTDPSQ
7000005888,1000005888,,19350.0,GATEWAY,PAID,TX-93W5E6QI0TVI
7000005889,1000005889,,71985.0,GATEWAY,PAID,TX-X1AK42RPVQ8X
7000005890,1000005890,20240523.0,28459.2,CARD,PAID,TX-I795PVY9TMA0
7000005891,1000005891,20240120.0,18966.75,CARD,PAID,TX-ZCQNTK6PI69K
7000005892,1000005892,20240530.0,47916.0,CASH,REFUNDED,TX-KWZUTMGSKXT7
7000005893,1000005893,20250224.0,14520.0,CARD,REFUNDED,TX-31PYMSNGKZDU
7000005894,1000005894,,29040.0,CARD,PENDING,
7000005895,1000005895,20240808.0,31036.5,GATEWAY,PAID,TX-4RARD0T83ES4
7000005896,1000005896,20240319.0,27036.0,GATEWAY,PAID,TX-AQJWRR5GO5ZA
7000005897,1000005897,20240719.0,105905.25,CASH,PAID,TX-PJJWF771IOGJ
7000005898,1000005898,20240801.0,54313.88,CASH,REFUNDED,TX-XDSSMBNHSAG3
7000005899,1000005899,,50205.0,GATEWAY,PAID,TX-ENOYRWIA70JR
7000005900,1000005900,20241029.0,49905.0,GATEWAY,PAID,TX-57FPNDP4P3I1
7000005901,1000005901,20241023.0,43789.5,GATEWAY,PAID,TX-MEWLOSDSNJIF
7000005902,1000005902,20240919.0,67982.4,CARD,PAID,TX-YOFUQY6J23MY
7000005903,1000005903,,35385.0,CARD,PAID,TX-9A146YAH56YZ
7000005904,1000005904,20240411.0,60722.4,CARD,PAID,TX-8Q7DRQFD2PCA
7000005905,1000005905,20240518.0,15294.0,CARD,PAID,TX-D21BLA4ZJYFG
7000005906,1000005906,20250111.0,41382.0,CASH,PAID,TX-PIMPVHHN92RI
7000005907,1000005907,20240612.0,75443.1,CARD,PAID,TX-DX5X5KTBYBE2
7000005908,1000005908,,27588.0,CASH,FAILED,
7000005909,1000005909,,19957.5,CARD,PAID,TX-VQ09SJIHM96V
7000005910,1000005910,,30492.0,CARD,FAILED,
7000005911,1000005911,,55495.44,CASH,PAID,TX-82SKZDF9TIG0
7000005912,1000005912,20241225.0,31218.0,CASH,PAID,TX-4GFAVMUGYO5R
7000005913,1000005913,,32670.0,CASH,PENDING,
7000005914,1000005914,20241216.0,38252.7,GATEWAY,PAID,TX-KMIFPDW5T5CX
7000005915,1000005915,,19004.62,CARD,PAID,TX-AY2UCOY922ZL
7000005916,1000005916,,48279.0,CARD,PAID,TX-QR2MQCXWZ5YS
7000005917,1000005917,20241024.0,69870.0,GATEWAY,PAID,TX-U4QN6UTAOCRY
7000005918,1000005918,20240226.0,53361.0,TRANSFER,PAID,TX-CNI4EBXFUJWE
7000005919,1000005919,20240723.0,37074.0,GATEWAY,PAID,TX-3S6TICDW2MHT
7000005920,1000005920,,15720.0,GATEWAY,REFUNDED,TX-NG89CGU0UK8P
7000005921,1000005921,,77212.2,CARD,PAID,TX-QML37CH4TBQ3
7000005922,1000005922,,51231.0,CARD,PAID,TX-9DW884G8OYPR
7000005923,1000005923,20241002.0,46554.75,CARD,PAID,TX-JBOSJUC8X6PI
7000005924,1000005924,,17242.5,CASH,PENDING,
7000005925,1000005925,20250115.0,16146.0,CARD,PAID,TX-FCWDCWYXALI5
7000005926,1000005926,20240908.0,11761.2,CASH,PAID,TX-KLW7LIGD7I0Y
7000005927,1000005927,,35574.0,CASH,PAID,TX-0S312H139JMI
7000005928,1000005928,20241215.0,52090.5,CASH,PAID,TX-BLE5I79VQEIO
7000005929,1000005929,,35685.0,CARD,FAILED,
7000005930,1000005930,,64759.2,CARD,PAID,TX-Q3BX9PN0ESA1
7000005931,1000005931,20240503.0,19287.0,CARD,PAID,TX-AZI7M841PPZW
7000005932,1000005932,,43923.0,CARD,PAID,TX-4B66T1QENTIB
7000005933,1000005933,20250127.0,80368.2,CARD,PAID,TX-1IUAFYFSCMEK
7000005934,1000005934,,25613.28,CARD,PAID,TX-NGHYJ1ASB38M
7000005935,1000005935,,26136.0,TRANSFER,PAID,TX-91RFYO2RCECY
7000005936,1000005936,20241016.0,59643.0,CARD,PAID,TX-A30NKY93VP2K
7000005937,1000005937,,15720.0,CARD,FAILED,
7000005938,1000005938,,15420.0,GATEWAY,PAID,TX-JEBKD17G4S8F
7000005939,1000005939,20250219.0,87120.0,CASH,PAID,TX-ERMQ0Z0M2GLA
7000005940,1000005940,20241016.0,40104.0,CARD,PAID,TX-3HX3NE0ZBZDO
7000005941,1000005941,20241125.0,37800.0,CARD,PAID,TX-A1H5JS4WN7J6
7000005942,1000005942,,34485.0,CARD,PAID,TX-PEV6P6XB5QF3
7000005943,1000005943,20240920.0,52453.5,TRANSFER,PAID,TX-PXIV0PTG6XOJ
7000005944,1000005944,20240225.0,31692.0,CARD,PAID,TX-5QBIPS1HO6PN
7000005945,1000005945,20240205.0,66973.5,GATEWAY,PAID,TX-9OKBYK0G6CMA
7000005946,1000005946,20240218.0,31036.5,CARD,PAID,TX-P0SCGA59OR6Z
7000005947,1000005947,,29882.16,CARD,PAID,TX-BDWDPRG5VMCG
7000005948,1000005948,20241008.0,18987.0,CARD,PAID,TX-IAA2OY5HSDHN
7000005949,1000005949,,34170.0,CARD,PAID,TX-OMSS63DZ8OZE
7000005950,1000005950,20241218.0,31959.33,GATEWAY,PAID,TX-BAUJC2DWRJ97
7000005951,1000005951,,37437.0,GATEWAY,FAILED,
7000005952,1000005952,,28488.0,CARD,PAID,TX-055E27575U0W
7000005953,1000005953,20250128.0,17835.0,CARD,PAID,TX-QBH94U2UT0PS
7000005954,1000005954,,28459.2,CASH,PAID,TX-VIYFYL8ILCPM
7000005955,1000005955,20240127.0,14006.64,CARD,PAID,TX-AMR31KJMQYQ4
7000005956,1000005956,20240810.0,45004.5,CARD,PAID,TX-G7095K21GUF7
7000005957,1000005957,,72919.2,GATEWAY,FAILED,
7000005958,1000005958,20240808.0,25613.28,CARD,PAID,TX-BXQ2Q9XSI5UM
7000005959,1000005959,,75141.0,CARD,FAILED,
7000005960,1000005960,20250127.0,35574.0,CASH,PAID,TX-HGS8VY6FK45D
7000005961,1000005961,,45060.0,CARD,PAID,TX-88IYJ9OZGRC2
7000005962,1000005962,20240201.0,81566.1,CASH,PAID,TX-PXK6NX8YYNB2
7000005963,1000005963,20240915.0,62438.1,CARD,PAID,TX-F19F34U11JXM
7000005964,1000005964,20240120.0,24829.2,CARD,PAID,TX-45KX7HFYSS3G
7000005965,1000005965,20241205.0,70351.5,CARD,PAID,TX-BANMPQ9NH4GS
7000005966,1000005966,,30240.0,CARD,PAID,TX-10LBSC0SXCI8
7000005967,1000005967,,69260.4,CARD,PAID,TX-1M15W31B4ZUD
7000005968,1000005968,,29040.0,CASH,PAID,TX-5N0DSCLFDT0Q
7000005969,1000005969,,14520.0,CARD,PAID,TX-UGSFP7AIJ1DX
7000005970,1000005970,,40704.0,GATEWAY,PAID,TX-DIZK6WJB8N96
7000005971,1000005971,,40104.0,GATEWAY,PAID,TX-ZT9RCH1RWZQH
7000005972,1000005972,20240715.0,27036.0,GATEWAY,PAID,TX-WV0NGNAPFA4X
7000005973,1000005973,20241206.0,19050.0,CARD,PAID,TX-GH2M5WY9PW8Y
7000005974,1000005974,20240824.0,11761.2,CASH,PAID,TX-J4ILFT86ZQI0
7000005975,1000005975,20241024.0,29359.2,CARD,PAID,TX-U0KYMPTSQP2I
7000005976,1000005976,,57172.5,CARD,PAID,TX-9YV1E8OKWJ27
7000005977,1000005977,20241221.0,44188.8,GATEWAY,PAID,TX-95APO1ELQESW
7000005978,1000005978,,58951.2,GATEWAY,PAID,TX-1A4F0XK5XYBR
7000005979,1000005979,20240509.0,33870.0,GATEWAY,PAID,TX-THD97K8N677G
7000005980,1000005980,20241027.0,35283.6,CASH,PAID,TX-3LF835GPOL3U
7000005981,1000005981,,24829.2,CASH,PAID,TX-SLPHFVESNWIM
7000005982,1000005982,20240207.0,17787.0,CARD,PAID,TX-BRADV785PDW8
7000005983,1000005983,20241214.0,42882.0,CARD,PAID,TX-QK319I49N3CX
7000005984,1000005984,,48024.9,CASH,PAID,TX-OXMFXTL0946L
7000005985,1000005985,20250224.0,12414.6,CASH,REFUNDED,TX-EVFISPJPH2KL
7000005986,1000005986,20240218.0,61131.3,CARD,PAID,TX-RK1JXA334NUD
7000005987,1000005987,,112275.9,CASH,PAID,TX-JJKP7GX8OF39
7000005988,1000005988,,64388.7,CARD,FAILED,
7000005989,1000005989,,13721.4,CASH,PAID,TX-YC0ULQ516MGG
7000005990,1000005990,20240811.0,17242.5,TRANSFER,PAID,TX-LK85DO1ZK59A
7000005991,1000005991,20250208.0,38852.7,GATEWAY,PAID,TX-WH701L4SV515
7000005992,1000005992,20250201.0,19565.7,CARD,PAID,TX-ATBPG220M2FQ
7000005993,1000005993,,40104.0,GATEWAY,FAILED,
7000005994,1000005994,20240922.0,13068.0,CASH,PAID,TX-WHDD437JGJV9
7000005995,1000005995,,35985.0,GATEWAY,PAID,TX-NQI6HTD72J4L
7000005996,1000005996,20240215.0,85305.0,CARD,PAID,TX-MV9VD3RSG926
7000005997,1000005997,,29959.2,CARD,FAILED,
7000005998,1000005998,20240511.0,123057.0,CASH,PAID,TX-RQUEAZ9R4KVC
7000005999,1000005999,20250101.0,55213.88,CARD,PAID,TX-ST6B0C8JJ6DE
7000006000,1000006000,20240128.0,104943.3,TRANSFER,PAID,TX-1RY8MSDAQAJZ
7000006001,1000006001,,14520.0,CARD,REFUNDED,TX-6R2TLSBMFB2G
7000006002,1000006002,20240719.0,44760.0,CARD,PAID,TX-STSOLNOJEBLF
7000006003,1000006003,20241003.0,24422.4,GATEWAY,PAID,TX-XYCM3EJ10M8J
7000006004,1000006004,20240729.0,12414.6,CARD,PAID,TX-YDIOIX6GWEFB
7000006005,1000006005,20240204.0,28459.2,CARD,PAID,TX-4KI7GX4RF0UX
7000006006,1000006006,20240303.0,77938.2,GATEWAY,PAID,TX-P4C8OMUXI4EO
7000006007,1000006007,,55553.28,CARD,PAID,TX-HGTD1A0MK0VK
7000006008,1000006008,20241213.0,31464.6,CARD,PAID,TX-7Z3A8TQAFUN9
7000006009,1000006009,,35203.5,CARD,PAID,TX-WTWQ9QV3CANI
7000006010,1000006010,20241228.0,43560.0,CARD,PAID,TX-HJS1DG972HSG
7000006011,1000006011,20240611.0,30855.0,CARD,PAID,TX-FGWQASJ45G9F
7000006012,1000006012,,43588.8,GATEWAY,FAILED,
7000006013,1000006013,20241113.0,92530.8,CARD,PAID,TX-6GOTMLCJFP09
7000006014,1000006014,20241028.0,27588.0,CASH,PAID,TX-KQ929K17HE2M
7000006015,1000006015,20240729.0,60766.2,CARD,PAID,TX-FA4SKMV45HCT
7000006016,1000006016,,27336.0,CARD,PAID,TX-0S8MJO36NCQ7
7000006017,1000006017,20241212.0,55350.0,CARD,PAID,TX-DG2S8HODP9GU
7000006018,1000006018,,58762.2,CARD,PAID,TX-4FFA1OIUXY4J
7000006019,1000006019,20240306.0,25613.28,CARD,PAID,TX-IZ3GJJ9R7HGF
7000006020,1000006020,,19350.0,CARD,FAILED,
7000006021,1000006021,,35937.0,CARD,PAID,TX-4WPIHYXOY96A
7000006022,1000006022,20240814.0,12661.2,CARD,PAID,TX-M6X9XJRR7HRY
7000006023,1000006023,20250131.0,41382.0,GATEWAY,PAID,TX-N08IXC9S4O8T
7000006024,1000006024,,41164.2,CARD,PAID,TX-F1LTLRL7PX1F
7000006025,1000006025,,35685.0,CARD,PAID,TX-F2P0QD9GKLTM
7000006026,1000006026,20240817.0,16008.3,CARD,PAID,TX-3GK0HRDP4HGD
7000006027,1000006027,,14483.7,CARD,FAILED,
7000006028,1000006028,,83092.8,CARD,PAID,TX-M3MW6G1Q204L
7000006029,1000006029,20240611.0,14268.0,CARD,PAID,TX-AMNDMVGR1ATO
7000006030,1000006030,20241123.0,20865.0,CARD,PAID,TX-UF0DMH4SSLVU
7000006031,1000006031,20250107.0,59806.35,GATEWAY,PAID,TX-1KFOMVRUQYVI
7000006032,1000006032,,69780.3,CARD,FAILED,
7000006033,1000006033,20241109.0,25729.2,GATEWAY,PAID,TX-MM6UB0Z2Y7A2
7000006034,1000006034,,29940.0,GATEWAY,PAID,TX-210IEZA930IS
7000006035,1000006035,20240528.0,37409.25,GATEWAY,PAID,TX-DLZNMB9WCF7E
7000006036,1000006036,,80586.0,CARD,FAILED,
7000006037,1000006037,,36300.0,CASH,PAID,TX-OXNCSPPMJBRK
7000006038,1000006038,20250212.0,43888.8,CARD,PAID,TX-EW41Z0AJHOP1
7000006039,1000006039,20240128.0,27336.0,CARD,PAID,TX-1IUWOSMSH32L
7000006040,1000006040,20240406.0,50205.0,CARD,PAID,TX-4NTAHRKMKGPT
7000006041,1000006041,,43451.1,CASH,FAILED,
7000006042,1000006042,,77464.2,CASH,PAID,TX-B7HZ64D8PZLV
7000006043,1000006043,20241029.0,13721.4,CASH,PAID,TX-KSPE2AZEX9IH
7000006044,1000006044,20240115.0,64988.7,CARD,PAID,TX-Z15MJ9DQ5E90
7000006045,1000006045,,82165.05,CASH,PAID,TX-SOJP8C8URLB6
7000006046,1000006046,20240814.0,43560.0,TRANSFER,PAID,TX-LUFJY09KMTDC
7000006047,1000006047,20240331.0,54261.0,GATEWAY,PAID,TX-K6SKYLYVAI1N
7000006048,1000006048,20241212.0,75141.0,CARD,PAID,TX-AD4QW4YO7S39
7000006049,1000006049,20240810.0,14229.6,CARD,PAID,TX-MREVNSI88EMW
7000006050,1000006050,20240404.0,14268.0,CARD,PAID,TX-GM9RR5HL4XT7
7000006051,1000006051,20240219.0,65523.6,GATEWAY,PAID,TX-0J0MG7CJ8P80
7000006052,1000006052,,103455.0,CASH,PENDING,
7000006053,1000006053,,26136.0,CARD,PAID,TX-6U4S2I085DXS
7000006054,1000006054,,37109.25,CARD,PAID,TX-5784HT3ZVWMS
7000006055,1000006055,,49542.0,CARD,PAID,TX-MUVGRIFYIRCG
7000006056,1000006056,,36300.0,CASH,PAID,TX-388H8PXD03G9
7000006057,1000006057,,75552.0,CARD,PAID,TX-JWKDIRQX8ITJ
7000006058,1000006058,20240912.0,14229.6,TRANSFER,PAID,TX-5HMCN7T1A9E6
7000006059,1000006059,20241222.0,34485.0,CASH,PAID,TX-LXC25DGWBRV5
7000006060,1000006060,,48024.9,CASH,PAID,TX-LRP1P2ZE9J5Y
7000006061,1000006061,20240319.0,113764.2,CASH,PAID,TX-ERS3W78MBIKJ
7000006062,1000006062,20240104.0,12661.2,CARD,PAID,TX-Z9FO9WU55I6S
7000006063,1000006063,20240131.0,52310.4,CARD,PAID,TX-5YZLWP7N5328
7000006064,1000006064,,26136.0,CASH,PAID,TX-16FO2D12CAE6
7000006065,1000006065,20240714.0,69744.0,CARD,PAID,TX-QYTW2AKBFLHR
7000006066,1000006066,,12414.6,CARD,FAILED,
7000006067,1000006067,20241013.0,74596.5,CARD,PAID,TX-4HB2ND3VESWX
7000006068,1000006068,20240626.0,39204.0,CASH,PAID,TX-F20NFAGRT2FU
7000006069,1000006069,,16201.5,GATEWAY,PAID,TX-QGD5ILJJVVQC
7000006070,1000006070,,43560.0,CARD,PAID,TX-38XIXUB0KLX3
7000006071,1000006071,20241015.0,59023.8,TRANSFER,PAID,TX-1M58NS64LBVI
7000006072,1000006072,,32505.12,GATEWAY,PAID,TX-3XC0TWHBVJSF
7000006073,1000006073,,85188.6,GATEWAY,PAID,TX-6PLK6J8LHAZL
7000006074,1000006074,20241230.0,48714.6,CARD,PAID,TX-311NUAKRPQ8P
7000006075,1000006075,20241221.0,57800.25,CARD,PAID,TX-OAFKN53B6OJU
7000006076,1000006076,,45375.0,CASH,FAILED,
7000006077,1000006077,,11761.2,CASH,PENDING,
7000006078,1000006078,20250119.0,70857.6,CARD,PAID,TX-3USUBZ4K76UR
7000006079,1000006079,,48191.64,CARD,FAILED,
7000006080,1000006080,,47117.4,CARD,PAID,TX-YLDEBRU6O9K0
7000006081,1000006081,20241222.0,18351.75,CARD,PAID,TX-O8P3HE53FFDY
7000006082,1000006082,20240129.0,58697.1,CASH,PAID,TX-Y76WEZUOW0S0
7000006083,1000006083,20240617.0,39204.0,CARD,PAID,TX-HONHM6RQV4KN
7000006084,1000006084,20240306.0,27588.0,CARD,PAID,TX-YU418XMEQYTN
7000006085,1000006085,20241222.0,31692.0,CARD,PAID,TX-I008BYDUP4Z5
7000006086,1000006086,,26329.2,CARD,PAID,TX-X33J0FWT9M6R
7000006087,1000006087,20240503.0,84324.9,CASH,PAID,TX-R84AFFO71T6W
7000006088,1000006088,,16008.3,TRANSFER,PENDING,
7000006089,1000006089,,27442.8,CASH,PAID,TX-AIW56NYJW7SO
7000006090,1000006090,20250119.0,68244.0,CASH,PAID,TX-URIQZS292T81
7000006091,1000006091,20241130.0,77328.36,GATEWAY,PAID,TX-5IBYNEFQHYNJ
7000006092,1000006092,20240424.0,39204.0,CARD,PAID,TX-XH9LCVPCILTZ
7000006093,1000006093,,42688.8,CASH,PAID,TX-QHOE8T0PP7ND
7000006094,1000006094,,55513.88,CARD,PAID,TX-DPTTX94RAITY
7000006095,1000006095,,14229.6,CASH,PAID,TX-Z2SWGUBWL370
7000006096,1000006096,,17535.0,CARD,PAID,TX-XKJ97I0RWB9A
7000006097,1000006097,,45738.0,CASH,PAID,TX-2L9D3BJL76EN
7000006098,1000006098,20240803.0,15720.0,GATEWAY,PAID,TX-R1ZDWVNI9HYF
7000006099,1000006099,,54261.0,CARD,PAID,TX-7EM0V0BNV8F7
7000006100,1000006100,20240703.0,44188.8,GATEWAY,PAID,TX-7LP4KVT9IKBG
7000006101,1000006101,20240418.0,79462.8,GATEWAY,PAID,TX-7PKRO4NGKNJ3
7000006102,1000006102,20240404.0,52927.5,GATEWAY,PAID,TX-M0GIXDROE9SS
7000006103,1000006103,20240620.0,29403.0,CARD,PAID,TX-VU9GBG1QJY3C
7000006104,1000006104,,86958.75,CARD,PAID,TX-SPJKXV00E796
7000006105,1000006105,,13794.0,TRANSFER,PAID,TX-5S9XUIFTH16L
7000006106,1000006106,,19057.5,TRANSFER,PAID,TX-VZZIYPKML38K
7000006107,1000006107,20240928.0,56929.05,GATEWAY,PAID,TX-FF03E1QDF5KN
7000006108,1000006108,20240608.0,29088.0,GATEWAY,PAID,TX-GKAL7YDU4078
7000006109,1000006109,,42688.8,CASH,PAID,TX-RJKITBI9GQHQ
7000006110,1000006110,,39204.0,CARD,PENDING,
7000006111,1000006111,20240119.0,43588.8,CARD,PAID,TX-TCN0105PK31R
7000006112,1000006112,,41454.6,CASH,PAID,TX-KEDJWKE6Y5O1
7000006113,1000006113,20240903.0,33570.0,CARD,PAID,TX-3YK7Y6EBQDGW
7000006114,1000006114,20241120.0,35574.0,CARD,PAID,TX-5N5R3GHXH229
7000006115,1000006115,,19004.62,GATEWAY,PAID,TX-TWTN5HV4179N
7000006116,1000006116,20240904.0,16335.0,GATEWAY,PAID,TX-LQOB743T9SAL
7000006117,1000006117,20240706.0,50674.8,CARD,PAID,TX-JFI7N3304X4D
7000006118,1000006118,,29959.2,CARD,PENDING,
7000006119,1000006119,,12414.6,CARD,FAILED,
7000006120,1000006120,,35503.5,CARD,PAID,TX-GISWGQAQ5UQA
7000006121,1000006121,20240316.0,58072.5,GATEWAY,PAID,TX-MXBD6RGX6HVM
7000006122,1000006122,20240727.0,29940.0,GATEWAY,PAID,TX-73XFJEUGWSFD
